"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"3c4048","FMG     ","Germany","1586515011","1586515011","13.5223","52.3876",NA,"TRUE","2.06","326.25",NA,NA,NA,NA,"FALSE","0"
"a1fb3e","KFS2711 ","United States","1586515252","1586515252","-93.627","34.5076","8564.88","FALSE","190.45","253.52","0",NA,"8740.14","1563","FALSE","0"
"3945e8","XK151RN ","France","1586515259","1586515259","7.0812","42.5223","5181.6","FALSE","137.2","120.41","-0.33",NA,"5326.38","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586515259","1586515259","-84.7454","39.6653","11574.78","FALSE","233.46","199.03","0",NA,"11376.66","4140","FALSE","0"
"a0e249","UPS966  ","United States","1586515255","1586515255","-121.3079","38.5541",NA,"TRUE","10.29","53.44",NA,NA,NA,"1724","FALSE","0"
"ad4302","N9536M  ","United States","1586515258","1586515258","-78.5515","36.4596","2506.98","FALSE","83.94","198.21","0.33",NA,"2362.2","4746","FALSE","0"
"3d36f5","DETBH   ","Germany","1586515259","1586515259","7.678","51.2365","975.36","FALSE","54.01","40.36","1.3",NA,"1135.38","7742","FALSE","0"
"e49437","AD6006  ","Brazil","1586515257","1586515257","-43.532","-19.2494","10058.4","FALSE","239.86","37.68","0",NA,NA,"2507","FALSE","0"
"abad94","SWA1066 ","United States","1586515236","1586515258","-81.8247","26.7088","4236.72","FALSE","189.22","12.56","16.91",NA,"4419.6","7450","FALSE","0"
"47885f","BNOR    ","Norway","1586515009","1586515010","15.6308","67.6324","6400.8","FALSE","136.91","25.6","0",NA,"6004.56","0263","FALSE","0"
"0d0ae3","XAFUF   ","Mexico","1586515255","1586515258","-22.6054","63.8524","708.66","FALSE","100.32","0","-3.58",NA,"784.86","2015","FALSE","0"
"adda24","AAL2266 ","United States","1586515259","1586515259","-97.0393","32.7133","876.3","FALSE","74.24","14.04","0",NA,"899.16","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586515259","1586515259","51.5859","25.6962","2270.76","FALSE","93.52","201.63","-3.9",NA,"2362.2","5171","FALSE","0"
"3c65ae","DLH357  ","Germany","1586515259","1586515259","100.4246","13.6522","3063.24","FALSE","149.96","304.24","10.08",NA,"3185.16","0706","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586515254","1586515258","4.95","52.6727","335.28","FALSE","71.32","-91.63","0",NA,"472","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586515259","1586515259","9.1359","50.7053","11140.44","FALSE","236.58","107.33","8.78",NA,"11262.36","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586515259","1586515259","14.8041","49.4147","11887.2","FALSE","240.45","112.12","0",NA,"12009.12","1000","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586515259","1586515259","13.4039","47.1656","11582.4","FALSE","225.15","307.76","0",NA,"11757.66","2263","FALSE","0"
"3d3806","DETLU   ","Germany","1586515258","1586515259","8.2918","50.2483","960.12","FALSE","56.41","279.98","-0.33",NA,"1097.28","4451","FALSE","0"
"a8452f","PDT4866 ","United States","1586515258","1586515259","-75.2657","39.4974","3009.9","FALSE","145.62","42.71","-4.88",NA,"2758.44","7207","FALSE","0"
"ac491d","DAL867  ","United States","1586515259","1586515259","-82.6093","34.874","8534.4","FALSE","172.05","239.45","0",NA,"8610.6","5220","FALSE","0"
"a94b29","UAL2372 ","United States","1586514981","1586514990","-77.449","38.945",NA,"TRUE","0.06","0",NA,NA,NA,"3335","FALSE","0"
"861f00","JAL2088 ","Japan","1586515258","1586515258","135.3555","34.3558","2758.44","FALSE","140.11","33.92","-6.5",NA,"2773.68","7332","FALSE","0"
"a234d7","N241MP  ","United States","1586515259","1586515259","-77.4299","39.4289","899.16","FALSE","28.14","251.9","1.63",NA,"739.14",NA,"FALSE","0"
"a785fd","JIA5108 ","United States","1586515258","1586515259","-84.7188","32.5452","11582.4","FALSE","175.5","271.68","0",NA,"11917.68","2655","FALSE","0"
"a85887","JBU493  ","United States","1586515258","1586515258","-74.2415","43.3584","10972.8","FALSE","220.78","287.63","0",NA,"10492.74","3526","FALSE","0"
"ae61fd","TORQE31 ","United States","1586515259","1586515259","51.4822","24.9177","3048","FALSE","115.56","83.1","9.1",NA,"3177.54","3231","FALSE","0"
"4248db","SBI1073 ","United Kingdom","1586515219","1586515219","49.9469","53.7036","769.62","FALSE","137.97","87.86","-10.08",NA,"815.34","2743","FALSE","0"
"7c7cc5","HM4     ","Australia","1586515258","1586515258","143.7987","-38.1172","1859.28","FALSE","54.58","258.58","-0.33",NA,"1851.66","0044","FALSE","0"
"4a09ac","BLA9103 ","Romania","1586515258","1586515258","-2.1999","40.5145","4869.18","FALSE","180.42","251.2","-7.8",NA,"5006.34","3242","FALSE","0"
"48469c","KV4     ","Kingdom of the Netherlands","1586515247","1586515255","4.7341","52.3247",NA,"TRUE","18.52","182.81",NA,NA,NA,NA,"FALSE","0"
"aaa752","BVN8515 ","United States","1586514982","1586514982","-84.7386","32.9289","1699.26","FALSE","81.71","204.95","-3.58",NA,"1668.78","5157","FALSE","0"
"861e9a","","Japan",NA,"1586515257",NA,NA,"12184.38","FALSE","206.43","259.08","-0.65",NA,"12153.9","0436","FALSE","0"
"45c089","OYPDI   ","Denmark","1586515259","1586515259","9.4548","55.6316","807.72","FALSE","45.81","12.32","1.63",NA,"922.02","5664","FALSE","0"
"3d1276","DEFFY   ","Germany","1586515258","1586515258","8.7326","48.0598","1630.68","FALSE","42.7","58.8","2.28",NA,"1783.08","7000","FALSE","0"
"8a0487","","Indonesia","1586515212","1586515239","104.8123","-3.0382",NA,"TRUE","246.32","313.9","0",NA,NA,"4154","FALSE","0"
"a38a21","UPS1348 ","United States","1586515057","1586515085","-81.7034","26.5697","251.46","FALSE","60.4","234.01","-3.25",NA,"259.08","6627","TRUE","0"
"344496","IBS3943 ","Spain","1586515229","1586515229","-15.2061","29.4157","9776.46","FALSE","259.53","52.09","7.48",NA,"10248.9","4445","FALSE","0"
"3c5efa","EWG6700 ","Germany","1586515259","1586515259","21.0459","44.7616","11887.2","FALSE","237.42","128.93","-0.33",NA,"11986.26","6435","FALSE","0"
"471f8f","WZZ5    ","Hungary","1586515108","1586515255","22.1965","43.594","6979.92","FALSE","214.27","135.49","-6.18",NA,"7170.42","6432","FALSE","0"
"86cec5","SNJ27   ","Japan","1586515259","1586515259","133.0519","32.6075","10972.8","FALSE","172.36","244.74","-0.33",NA,"11102.34","0431","FALSE","0"
"3d2550","DEMJO   ","Germany","1586515259","1586515259","7.3376","49.9506","906.78","FALSE","73.58","80.34","0",NA,"1059.18","7000","FALSE","0"
"86d5e5","APJ218  ","Japan","1586515000","1586515000","133.2402","32.9452","8839.2","FALSE","235.94","47.47","0.98",NA,"8961.12","7352","FALSE","0"
"4248e8","SDM6461 ","United Kingdom","1586515259","1586515259","34.3704","59.9516","10675.62","FALSE","234.73","87.99","0",NA,"10195.56","0747","FALSE","0"
"abad6c","SWA2718 ","United States","1586515258","1586515258","-86.6673","33.3727","12192","FALSE","166.68","262.2","0",NA,"12443.46","2512","FALSE","0"
"471f91","WZZ6373 ","Hungary","1586515259","1586515259","21.3128","49.6791","10957.56","FALSE","198.9","338.61","0",NA,"10995.66","1731","FALSE","0"
"505ea3","OMLUC   ","Slovakia","1586515259","1586515259","17.3321","48.0263","228.6","FALSE","38.59","42.84","1.95",NA,"358.14","6744","FALSE","0"
"7809a5","CCA840  ","China","1586515259","1586515259","7.8703","43.8873","10972.8","FALSE","235.7","48.1","0.33",NA,"11155.68","0460","FALSE","0"
"aae270","MTN8327 ","United States","1586515259","1586515259","-84.1108","39.7977","3063.24","FALSE","120.91","270.98","0",NA,"2880.36","4221","FALSE","0"
"a03ce6","AAL439  ","United States","1586515258","1586515259","-82.0591","39.5086","9448.8","FALSE","205.27","174.25","0",NA,"9105.9","2025","FALSE","0"
"ac82f8","AAL1088 ","United States","1586515258","1586515259","-78.7323","35.5531","4411.98","FALSE","181.52","153.22","19.83",NA,"4282.44","3631","FALSE","0"
"a8f75b","SKQ66   ","United States","1586515257","1586515257","-82.523","35.9224","4953","FALSE","85.7","265.18","0",NA,"4861.56","5153","FALSE","0"
"4400d0","TYW431  ","Austria","1586515202","1586515259","-15.0586","28.6423","11864.34","FALSE","216.85","231.74","-5.2",NA,"12717.78","1027","FALSE","0"
"a3a61b","TPA4006 ","United States","1586515258","1586515258","-73.791","5.8795","7406.64","FALSE","224.31","0.53","8.13",NA,"7917.18","2275","FALSE","0"
"7809fb","CSN3618 ","China","1586515142","1586515204","113.7501","22.7178","373.38","FALSE","66.03","153.63","-3.58",NA,"426.72","2046","FALSE","0"
"7809fe","B8263   ","China","1586515259","1586515259","126.7697","37.577","609.6","FALSE","89.86","314.3","8.45",NA,"716.28","4120","FALSE","0"
