"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"3c4048","FMG     ","Germany","1586515011","1586515011","13.5223","52.3876",NA,"TRUE","2.06","326.25",NA,NA,NA,NA,"FALSE","0"
"a1fb3e","KFS2711 ","United States","1586515075","1586515077","-93.2786","34.5913","8564.88","FALSE","189.17","253.73","0",NA,"8740.14","0067","FALSE","0"
"3945e8","XK151RN ","France","1586515079","1586515079","6.8226","42.6338","5181.6","FALSE","136.76","120.52","-0.33",NA,"5326.38","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586515079","1586515079","-84.5865","40.0191","11582.4","FALSE","232","199.16","-0.33",NA,"11369.04","4140","FALSE","0"
"3c406e","LEOS08  ","Germany","1586514819","1586514819","8.5537","50.0434",NA,"TRUE","4.12","247.5",NA,NA,NA,NA,"FALSE","0"
"a0e249","UPS966  ","United States","1586515079","1586515079","-121.2475","38.5829","190.5","FALSE","68.12","233.91","-4.23",NA,"213.36","0516","FALSE","0"
"ad4302","N9536M  ","United States","1586515075","1586515075","-78.4994","36.5869","2506.98","FALSE","80.85","198.55","0.33",NA,NA,"4746","FALSE","0"
"3d36f5","DETBH   ","Germany","1586515079","1586515079","7.5852","51.1745","975.36","FALSE","48.02","44.13","0.98",NA,"1127.76","7742","FALSE","0"
"e49437","AD6006  ","Brazil","1586515079","1586515079","-43.7836","-19.5574","10058.4","FALSE","242.74","37.77","0",NA,NA,"2507","FALSE","0"
"abad94","SWA1066 ","United States","1586515078","1586515078","-81.8501","26.501","1653.54","FALSE","116.27","291","9.43",NA,"1661.16","7450","FALSE","0"
"47885f","BNOR    ","Norway","1586515009","1586515010","15.6308","67.6324","6400.8","FALSE","136.91","25.6","0",NA,"6004.56","0263","FALSE","0"
"0d0ae3","XAFUF   ","Mexico","1586515073","1586515073","-22.3674","63.7025","1181.1","FALSE","129.15","314.19","-9.43",NA,"1249.68","2015","FALSE","0"
"adda24","AAL2266 ","United States","1586515079","1586515079","-97.1071","32.6012","1341.12","FALSE","89.03","56.31","-4.88",NA,"1379.22","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586515079","1586515079","51.6599","25.8662","3230.88","FALSE","130.54","200.29","-6.18",NA,"3390.9","5171","FALSE","0"
"3c65ae","DLH357  ","Germany","1586515078","1586515078","100.6281","13.5171","1310.64","FALSE","143.86","284.28","8.78",NA,"1318.26","0706","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586515079","1586515079","5.1327","52.6732","335.28","FALSE","71.08","-90.02","0",NA,"473","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586515079","1586515079","8.5552","50.8193","9471.66","FALSE","243.12","106.98","10.4",NA,"9624.06","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586515079","1586515079","14.2534","49.5584","11887.2","FALSE","239.5","111.55","0",NA,"12016.74","1000","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586515079","1586515079","13.8239","46.9417","11582.4","FALSE","224.97","308.13","0",NA,"11757.66","2263","FALSE","0"
"3d3806","DETLU   ","Germany","1586515079","1586515079","8.4288","50.2295","952.5","FALSE","56.41","279.98","-0.33",NA,"1074.42","4451","FALSE","0"
"a8452f","PDT4866 ","United States","1586515079","1586515079","-75.5581","39.3891","3169.92","FALSE","154.67","52.02","0.33",NA,"2918.46","2101","FALSE","0"
"ac491d","DAL867  ","United States","1586515079","1586515079","-82.3194","35.0134","8534.4","FALSE","170.02","243.2","0",NA,"8595.36","5220","FALSE","0"
"a94b29","UAL2372 ","United States","1586514981","1586514990","-77.449","38.945",NA,"TRUE","0.06","0",NA,NA,NA,"3335","FALSE","0"
"861f00","JAL2088 ","Japan","1586515077","1586515078","135.1923","34.1524","3977.64","FALSE","157.83","32.76","-7.15",NA,"3985.26","7332","FALSE","0"
"a785fd","JIA5108 ","United States","1586515079","1586515079","-84.3842","32.5363","11582.4","FALSE","173.46","271.87","0.65",NA,"11917.68","2655","FALSE","0"
"a85887","JBU493  ","United States","1586515079","1586515079","-73.782","43.2509","10965.18","FALSE","217.84","287.88","0",NA,"10485.12","3526","FALSE","0"
"ae61fd","TORQE31 ","United States","1586515079","1586515079","51.3681","25.0114","1440.18","FALSE","88.81","153.14","13",NA,"1455.42","3231","FALSE","0"
"4248db","SBI1073 ","United Kingdom","1586515079","1586515079","49.6421","53.6922","1950.72","FALSE","152.11","86.12","-9.43",NA,"1965.96","2743","FALSE","0"
"7c7cc5","HM4     ","Australia","1586515079","1586515079","143.911","-38.1022","1859.28","FALSE","54.57","261.87","0.33",NA,"1851.66","0044","FALSE","0"
"73306e","KIS7054 ","Islamic Republic of Iran","1586514811","1586514824","52.7036","29.1387","9761.22","FALSE","224.96","345.84","-0.33",NA,NA,"4150","FALSE","0"
"4a09ac","BLA9103 ","Romania","1586515079","1586515079","-1.8278","40.6107","6294.12","FALSE","191.96","251.57","-7.8",NA,"6454.14","3242","FALSE","0"
"48469c","KV4     ","Kingdom of the Netherlands","1586515075","1586515075","4.7443","52.3284",NA,"TRUE","16.46","2.81",NA,NA,NA,NA,"FALSE","0"
"aaa752","BVN8515 ","United States","1586514982","1586514982","-84.7386","32.9289","1699.26","FALSE","81.71","204.95","-3.58",NA,"1668.78","5157","FALSE","0"
"45c089","OYPDI   ","Denmark","1586515079","1586515079","9.4068","55.559","800.1","FALSE","50.99","30.96","-2.28",NA,"914.4","5664","FALSE","0"
"3d1276","DEFFY   ","Germany","1586515078","1586515079","8.6358","48.0291","1303.02","FALSE","48.31","63.43","3.25",NA,"1455.42",NA,"FALSE","0"
"a57acf","N452P   ","United States","1586514872","1586514873","-94.5555","39.0073","281.94","FALSE","7.31","309.29","-1.95",NA,"335.28","4317","FALSE","0"
"a38a21","UPS1348 ","United States","1586515057","1586515070","-81.7034","26.5697","251.46","FALSE","60.4","234.01","-3.25",NA,"259.08","6627","FALSE","0"
"344496","IBS3943 ","Spain","1586515073","1586515073","-15.5219","29.199","8740.14","FALSE","245.77","51.71","8.78",NA,"9212.58","4445","FALSE","0"
"3c5efa","EWG6700 ","Germany","1586515078","1586515079","20.6232","45.0035","11887.2","FALSE","238.94","128.79","0.33",NA,"11986.26","6435","FALSE","0"
"471f8f","WZZ5    ","Hungary","1586515078","1586515078","22.1343","43.6395","7566.66","FALSE","240.09","135.17","-19.83",NA,"7802.88","6432","FALSE","0"
"3d2550","DEMJO   ","Germany","1586515079","1586515079","7.1628","49.9292","906.78","FALSE","69.76","75.04","0.33",NA,"1059.18","7000","FALSE","0"
"86d5e5","APJ218  ","Japan","1586515000","1586515000","133.2402","32.9452","8839.2","FALSE","235.94","47.47","0.98",NA,"8961.12","7352","FALSE","0"
"4248e8","SDM6461 ","United Kingdom","1586515079","1586515079","33.6185","59.9368","10675.62","FALSE","233.78","87.48","0.33",NA,"10195.56","0747","FALSE","0"
"abad6c","SWA2718 ","United States","1586515079","1586515079","-86.3505","33.4086","12192","FALSE","165.59","262.32","0",NA,"12435.84","2512","FALSE","0"
"471f91","WZZ6373 ","Hungary","1586515079","1586515079","21.492","49.3792","10980.42","FALSE","201.11","339.02","0",NA,"11026.14","1731","FALSE","0"
"505ea3","OMLUC   ","Slovakia","1586515079","1586515079","17.2862","48.1038","342.9","FALSE","66.89","179.12","1.63",NA,"457.2","6744","FALSE","0"
"7809a5","CCA840  ","China","1586515079","1586515079","7.4782","43.6323","10972.8","FALSE","237.81","47.72","0",NA,"11163.3","0460","FALSE","0"
"aae270","MTN8327 ","United States","1586515079","1586515079","-83.8599","39.7934","3063.24","FALSE","119.39","271.48","0",NA,"2872.74","4221","FALSE","0"
"a03ce6","AAL439  ","United States","1586515079","1586515079","-82.1027","39.8371","9471.66","FALSE","206.86","174.15","-0.33",NA,"9113.52","3144","FALSE","0"
"ac82f8","AAL1088 ","United States","1586515079","1586515079","-78.8313","35.7852","1120.14","FALSE","137.98","197.35","18.21",NA,"1013.46","3631","FALSE","0"
"a8f75b","SKQ66   ","United States","1586515079","1586515079","-82.3504","35.9345","4953","FALSE","87.75","265.29","0",NA,"4861.56","5153","FALSE","0"
"4400d0","TYW431  ","Austria","1586515078","1586515078","-14.8491","28.7861","12496.8","FALSE","207.96","232.34","0",NA,"13045.44","1027","FALSE","0"
"a3a61b","TPA4006 ","United States","1586515077","1586515079","-73.8604","5.5249","6431.28","FALSE","213.73","14.07","6.83",NA,"6842.76","2275","FALSE","0"
"7809fb","CSN3618 ","China","1586515059","1586515062","113.7252","22.7632","647.7","FALSE","69.03","152.48","-3.9",NA,"853.44","0666","FALSE","0"
"a64160","FTD502  ","United States","1586515078","1586515078","-97.3135","30.9153","3939.54","FALSE","156.31","202.85","0",NA,"4053.84","6276","FALSE","0"
"a4bf70","KII837  ","United States","1586515079","1586515079","-86.067","38.5459","9753.6","FALSE","178.05","256.12","0",NA,"9547.86","6601","FALSE","0"
"4ba285","TCHTE   ","Turkey","1586515079","1586515079","32.5811","40.0643","1005.84","FALSE","32.41","90.91","2.6",NA,"1043.94","4302","FALSE","0"
"a45c48","N380LD  ","United States","1586515079","1586515079","4.9808","52.2431","198.12","FALSE","75.28","183.92","-0.33",NA,"365.76","2265","FALSE","0"
"a40cd9","FFT428  ","United States","1586515048","1586515048","-81.6367","30.5852","8221.98","FALSE","195.34","351.98","0",NA,"8503.92","1065","FALSE","0"
"a4bf95","DAL196  ","United States","1586514828","1586514868","127.1878","37.4565","4968.24","FALSE","221.05","78.45","6.18",NA,"4960.62","4333","FALSE","0"
"800407","SEJ7104 ","India","1586515079","1586515079","87.1379","21.0051","12024.36","FALSE","268.82","45.08","-5.2",NA,"12573","1000","FALSE","0"
"c2b37d","CFC4165 ","Canada","1586515079","1586515079","15.2398","50.1164","10660.38","FALSE","251.34","119.56","0",NA,"10797.54","1143","FALSE","0"
"a7e9e4","NKS565  ","United States","1586515079","1586515079","-83.4756","41.9069","3924.3","FALSE","185.76","203.16","18.53",NA,"3695.7","4134","FALSE","0"
"c035d4","JZA781  ","Canada","1586515072","1586515073","-73.7433","45.4597","266.7","TRUE","6.17","289.69",NA,NA,NA,"3647","FALSE","0"
"a546c9","RPA4695 ","United States","1586515079","1586515079","-94.7207","39.2925",NA,"TRUE","9.26","275.62",NA,NA,NA,"1753","FALSE","0"
"a76192","AMF1326 ","United States","1586515038","1586515070","-81.7126","39.7959","6408.42","FALSE","134.12","68.16","0",NA,"6111.24","3626","FALSE","0"
"4ba28d","TCHTM   ","Turkey","1586515030","1586515076","32.5971","40.1018","1424.94","FALSE","41.43","28.16","2.6",NA,"1211.58","4303","FALSE","0"
"867592","ANA38   ","Japan","1586515079","1586515079","139.4675","34.9313","3276.6","FALSE","155.39","55.52","-9.43",NA,"3276.6","0442","FALSE","0"
"a69c03","FDX32   ","United States","1586515078","1586515078","-80.4601","38.664","10050.78","FALSE","298.63","68.47","0",NA,"9768.84","6376","FALSE","0"
"a413f8","ABX922  ","United States","1586515075","1586515075","-88.693","35.8228","10972.8","FALSE","191.4","221.19","0",NA,"11064.24","4034","FALSE","0"
"4846cf","OH51    ","Kingdom of the Netherlands","1586514920","1586514920","4.7541","52.3156",NA,"TRUE","6.94","106.88",NA,NA,NA,NA,"FALSE","0"
"a368c2","FDX148  ","United States","1586514908","1586514908","-79.6579","43.6832",NA,"TRUE","2.57","289.69",NA,NA,NA,"5670","FALSE","0"
"3c171b","IFA1176 ","Germany","1586515079","1586515079","24.7268","45.6336","12192","FALSE","227.27","292.21","-0.65",NA,"12230.1","3207","FALSE","0"
"a3ee0b","UPS117  ","United States","1586515079","1586515079","135.8192","33.9728","9555.48","FALSE","294.71","103.94","6.18",NA,"9547.86","1711","FALSE","0"
"80047c","AIC1890 ","India","1586515079","1586515079","77.1661","28.5485","480.06","FALSE","68","284.46","-3.58",NA,"426.72","2607","FALSE","0"
"4846c0","M2      ","Kingdom of the Netherlands",NA,"1586515079",NA,NA,NA,"FALSE","4.12","171.56",NA,NA,NA,NA,"FALSE","0"
"a0a837","UPS806  ","United States","1586514848","1586514851","-104.6595","39.9141","1950.72","FALSE","82.32","180.72","-4.88",NA,"1958.34","7231","FALSE","0"
"4846c4","","Kingdom of the Netherlands","1586515044","1586515044","4.7509","52.3033",NA,"TRUE","10.8","236.25",NA,NA,NA,NA,"FALSE","0"
"3c4aa6","CFG693  ","Germany","1586514882","1586514941","69.5483","31.5043","9753.6","FALSE","222.07","289.06","0",NA,"10066.02","4756","FALSE","0"
"8674c6","ANA41   ","Japan","1586515079","1586515079","138.9513","35.1504","8519.16","FALSE","211.2","257.62","2.6",NA,"8404.86","1705","FALSE","0"
