"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"3c4045","B446    ","Germany","1586513818","1586513818","13.5174","52.3706",NA,"TRUE","3.86","225",NA,NA,NA,NA,"FALSE","0"
"a3a575","JBU671  ","United States","1586513819","1586513819","-73.0815","40.6673","2209.8","FALSE","127.13","239.08","-9.43",NA,"1943.1","3451","FALSE","0"
"a1fb3e","KFS2711 ","United States","1586513807","1586513813","-90.7999","35.1621","8534.4","FALSE","183.46","254.72","0",NA,"8686.8","2155","FALSE","0"
"3945e8","XK151RN ","France","1586513819","1586513819","5.1681","43.3266","2339.34","FALSE","103.33","128.13","7.48",NA,"2476.5","4761","FALSE","0"
"3c406e","LEOS08  ","Germany","1586513814","1586513814","8.5962","50.0417",NA,"TRUE","6.94","16.88",NA,NA,NA,NA,"FALSE","0"
"a0e249","UPS966  ","United States","1586513819","1586513819","-122.2142","37.7018",NA,"TRUE","8.75","227.81",NA,NA,NA,NA,"FALSE","0"
"ad4302","N9536M  ","United States","1586513793","1586513800","-78.1235","37.4924","2514.6","FALSE","87.36","198.54","0",NA,"2339.34","5366","FALSE","0"
"aaef89","AAL2244 ","United States","1586513819","1586513819","-80.9752","25.9322","4838.7","FALSE","205.73","93.87","-10.73",NA,"5074.92","1067","FALSE","0"
"3c4003","","Germany","1586513779","1586513779","13.4948","52.3599",NA,"TRUE","6.17","67.5",NA,NA,NA,NA,"FALSE","0"
"e4941b","AZU8751 ","Brazil","1586513549","1586513553","-11.4781","35.9191","9936.48","FALSE","241.88","208.04","3.58",NA,"10218.42","3331","FALSE","0"
"3d36f5","DETBH   ","Germany","1586513819","1586513819","7.0915","50.7531","274.32","FALSE","54.37","276.52","-0.33",NA,"426.72","7000","FALSE","0"
"e49437","AD6006  ","Brazil","1586513819","1586513819","-45.5984","-21.766","9707.88","FALSE","245","37.66","3.58",NA,NA,"5007","FALSE","0"
"47885f","BNOR    ","Norway","1586513819","1586513819","14.1885","66.4237","4000.5","FALSE","87.24","24.75","9.1",NA,"3825.24","0263","FALSE","0"
"adda24","AAL2266 ","United States","1586513818","1586513819","-98.2131","30.994","5158.74","FALSE","188.95","8.77","0",NA,"5341.62","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586513817","1586513819","51.7575","27.8604","8397.24","FALSE","214.35","173.52","-6.83",NA,"8801.1","5171","FALSE","0"
"3455d5","IBE2824 ","Spain","1586513562","1586513666","85.597","52.4056","11582.4","FALSE","229.18","295.53","0",NA,"11430",NA,"FALSE","0"
"8686b2","JAL4122 ","Japan","1586513819","1586513819","140.0607","35.5046","1790.7","FALSE","143.74","104.09","0",NA,"1790.7","0445","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586513819","1586513819","5.3676","52.6815","304.8","FALSE","70.78","-134.45","-2",NA,"456","7000","FALSE","3"
"3c65c8","DLH8XC  ","Germany","1586513819","1586513819","8.2963","49.9753","990.6","FALSE","97.18","69.55","-5.53",NA,"1150.62","1000","FALSE","0"
"3c5ee4","EWG9824 ","Germany","1586513819","1586513819","8.8724","45.3543","1333.5","FALSE","124.3","263.35","-6.18",NA,"1440.18","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586513819","1586513820","10.3167","50.4892","11887.2","FALSE","238.49","108.75","0",NA,"12039.6","1000","FALSE","0"
"e80241","LCO1105 ","Chile","1586513819","1586513819","-59.0184","-34.6073","2476.5","FALSE","142.54","146.48","-6.5",NA,"2598.42","3754","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586513817","1586513817","16.0582","45.7334",NA,"TRUE","10.8","227.81",NA,NA,NA,"2263","FALSE","0"
"3ff03d","DMEGX   ","Germany","1586513819","1586513819","6.4157","50.9843","929.64","FALSE","48.34","73.3","0.33",NA,"1059.18","7000","FALSE","0"
"4b059b","","Switzerland","1586512938","1586513819","7.282","46.8342","1432.56","FALSE","59.56","55.53","0",NA,NA,"7000","FALSE","3"
