"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"3c4048","FMG     ","Germany","1586517057","1586517057","13.5351","52.3787",NA,"TRUE","9.77","196.88",NA,NA,NA,NA,"FALSE","0"
"aa56db","UAL449  ","United States","1586517059","1586517059","-71.0791","42.4051","1943.1","FALSE","106.13","298.68","18.53",NA,"1607.82","3475","FALSE","0"
"842194","ADO74   ","Japan","1586516855","1586516855","139.838","35.4934","304.8","FALSE","57.18","329.74","-3.58",NA,"381","0405","FALSE","0"
"a10e8b","UAL795  ","United States","1586517059","1586517059","-73.3291","42.4278","9174.48","FALSE","206.07","286.53","12.35",NA,"8610.6","3503","FALSE","0"
"a4b228","UPS992  ","United States","1586517057","1586517057","-115.7798","47.4658","7757.16","FALSE","208.19","275.25","-12.35",NA,"7985.76",NA,"FALSE","0"
"a46e40","DAL2455 ","United States","1586517059","1586517060","-86.2106","36.2151","11871.96","FALSE","204.66","198.16","-0.33",NA,"11925.3","3117","FALSE","0"
"adeca5","AAL668  ","United States","1586517060","1586517060","-83.5783","28.9503","11582.4","FALSE","192.94","288.82","0",NA,"12024.36","0306","FALSE","0"
"ac96fb","DAL1183 ","United States","1586517060","1586517060","-76.8061","36.7815","7467.6","FALSE","166.89","248.1","11.7",NA,"7292.34","2462","FALSE","0"
"e49450","TAM4566 ","Brazil","1586517060","1586517060","-46.7467","-23.4955","7231.38","FALSE","174.95","268.82","12.35",NA,"7543.8","4024","FALSE","0"
"ac83d5","EDV4900 ","United States","1586517060","1586517060","-75.0323","40.5552","9525","FALSE","196.75","234.15","7.8",NA,"9098.28","1535","FALSE","0"
"e4941b","AZU8751 ","Brazil","1586517055","1586517055","-14.9779","29.2202","11582.4","FALSE","229.82","196.65","0",NA,"12108.18","3331","FALSE","0"
"3d36f5","DETBH   ","Germany","1586517054","1586517058","8.5009","51.9219","426.72","FALSE","51.81","57.57","-1.3",NA,"594.36","2322","FALSE","0"
"abad94","SWA1066 ","United States","1586517059","1586517059","-83.5669","29.4648","12192","FALSE","187.05","316.56","0",NA,"12633.96","7450","FALSE","0"
"4845c0","HNL43A  ","Kingdom of the Netherlands","1586516956","1586517049","4.262","53.4817","480.06","FALSE","72.64","327.44","0",NA,"655.32","7000","FALSE","0"
