"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"a3a575","JBU671  ","United States","1586514179","1586514179","-73.5139","40.5314","1066.8","FALSE","77.29","300.83","0",NA,"845.82","3451","FALSE","0"
"a1fb3e","KFS2711 ","United States","1586514166","1586514166","-91.4984","35.0079","8534.4","FALSE","184.09","254.6","0.33",NA,"8702.04","2155","FALSE","0"
"3945e8","XK151RN ","France","1586514179","1586514179","5.5601","43.1627","4549.14","FALSE","113.53","119","1.95",NA,"4701.54","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586514179","1586514179","-83.5839","41.8111","4800.6","FALSE","222.43","182.39","7.15",NA,"4533.9","4140","FALSE","0"
"a0e249","UPS966  ","United States","1586514179","1586514179","-122.0103","37.8926","3307.08","FALSE","169.8","33.26","0.65",NA,"3322.32","4201","FALSE","0"
"aaef89","AAL2244 ","United States","1586514179","1586514179","-80.3285","25.8997","1905","FALSE","156.8","85.86","-13",NA,"1965.96","1067","FALSE","0"
"3d36f5","DETBH   ","Germany","1586514179","1586514179","7.0889","50.8984","396.24","FALSE","51.65","45","-0.65",NA,"556.26","7042","FALSE","0"
"e49437","AD6006  ","Brazil","1586514179","1586514179","-45.0739","-21.1289","10058.4","FALSE","247.67","37.49","0",NA,NA,"5007","FALSE","0"
"47885f","BNOR    ","Norway","1586514179","1586514179","14.5257","66.7179","6400.8","FALSE","132.84","24.48","0",NA,"6035.04","0263","FALSE","0"
"adda24","AAL2266 ","United States","1586514178","1586514178","-98.0034","31.5984","5158.74","FALSE","199.57","22.27","0",NA,"5326.38","2506","FALSE","0"
"318bff","","Italy","1586513896","1586513896","-118.4029","33.9501",NA,"TRUE","0","278.44",NA,NA,NA,NA,"FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586514178","1586514178","51.8402","27.2251","6530.34","FALSE","186.97","173.36","-4.23",NA,"6842.76","5171","FALSE","0"
"8686b2","JAL4122 ","Japan","1586514179","1586514179","140.4766","35.4354","1485.9","FALSE","107.58","38.79","0.65",NA,"1493.52","0445","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586514178","1586514179","4.9903","52.6791","335.28","FALSE","71.03","-90.02","0",NA,"471","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586514178","1586514178","6.7626","51.2817",NA,"TRUE","3.34","16.88",NA,NA,NA,"1000","FALSE","0"
"3c65c8","DLH8XC  ","Germany","1586514178","1586514179","8.5604","50.0425",NA,"TRUE","7.46","8.44",NA,NA,NA,"1000","FALSE","0"
"3c5ee4","EWG9824 ","Germany","1586514177","1586514178","8.7269","45.6159","144.78","FALSE","62.86","349.15","-2.28",NA,"228.6","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586514179","1586514179","11.4532","50.2378","11887.2","FALSE","239.02","109.49","0",NA,"12031.98","1000","FALSE","0"
"e80241","LCO1105 ","Chile","1586514179","1586514179","-58.6232","-34.8065","304.8","FALSE","78.01","102.57","-4.88",NA,"411.48","3754","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586514179","1586514179","15.9643","45.9645","4747.26","FALSE","180.94","309.35","15.61",NA,"4914.9","2263","FALSE","0"
"3ff03d","DMEGX   ","Germany","1586514179","1586514179","6.3007","51.0394","807.72","FALSE","50.87","208.38","-0.65",NA,"937.26","7000","FALSE","0"
"4b059b","","Switzerland","1586514172","1586514178","8.065","47.1557","1310.64","FALSE","54.39","52.41","0",NA,"1435","7000","FALSE","3"
"a6b5e7","ATN592  ","United States","1586513954","1586513977","-83.3164","42.2766","563.88","FALSE","68.85","209.05","-3.9",NA,"472.44","6767","FALSE","0"
"3d3806","DETLU   ","Germany","1586514179","1586514179","8.8828","49.9843","350.52","FALSE","54.3","334.16","-0.33",NA,"464.82","4451","FALSE","0"
"a8452f","PDT4866 ","United States","1586514179","1586514179","-76.9999","38.3344","5554.98","FALSE","259.51","58.04","-1.95",NA,"5280.66","2101","FALSE","0"
"ac491d","DAL867  ","United States","1586514179","1586514179","-80.7581","35.4542","8534.4","FALSE","167.73","251.4","0",NA,"8564.88","5220","FALSE","0"
"a94b29","UAL2372 ","United States","1586514179","1586514179","-78.1106","38.7312","3063.24","FALSE","165.5","84.11","-5.53",NA,"2842.26","3335","FALSE","0"
"a785fd","JIA5108 ","United States","1586514176","1586514178","-82.7597","32.5501","11490.96","FALSE","157.1","283.44","2.93",NA,"11811","6773","FALSE","0"
"a85887","JBU493  ","United States","1586514179","1586514179","-71.563","42.7007","6781.8","FALSE","183.69","289.3","8.78",NA,"6248.4","3526","FALSE","0"
"4248db","SBI1073 ","United Kingdom","1586514179","1586514179","47.4911","54.5135","11269.98","FALSE","235.78","119.98","-8.13",NA,"11026.14","2743","FALSE","0"
"7c7cc5","HM4     ","Australia","1586514178","1586514179","144.4472","-38.03","952.5","FALSE","51.58","231.07","0.33",NA,"937.26","0044","FALSE","0"
"73306e","KIS7054 ","Islamic Republic of Iran","1586514050","1586514150","53.1202","27.6188","8336.28","FALSE","227.23","346.78","-0.33",NA,NA,"4150","FALSE","0"
"4a09ac","BLA9103 ","Romania","1586514179","1586514179","0.3144","41.0887","11887.2","FALSE","217.7","260.2","0",NA,"12039.6","3242","FALSE","0"
"861e9a","JAL331  ","Japan","1586514087","1586514158","138.337","35.4135","12184.38","FALSE","198.51","264.35","-0.33",NA,"12115.8","0436","FALSE","0"
"aaa752","BVN8515 ","United States","1586514179","1586514179","-84.4916","33.4255","1592.58","FALSE","72.22","202.18","2.93",NA,"1546.86","5157","FALSE","0"
"45c089","OYPDI   ","Denmark","1586514179","1586514179","9.3675","55.4645","586.74","FALSE","44.94","254.05","0.98",NA,"716.28","5664","FALSE","0"
"a38a21","UPS1348 ","United States","1586514178","1586514178","-81.9058","26.4981","601.98","FALSE","96.4","134.35","-6.83",NA,"579.12","6627","FALSE","0"
"3c5efa","EWG6700 ","Germany","1586514179","1586514179","18.467","46.1824","11879.58","FALSE","240.87","127.19","0",NA,"11993.88","6435","FALSE","0"
"471f8f","WZZ5    ","Hungary","1586514178","1586514179","20.1968","45.0108","11269.98","FALSE","241.95","133.88","0",NA,"11414.76","6432","FALSE","0"
"86cec5","SNJ27   ","Japan","1586513939","1586513960","135.4239","33.5491","11582.4","FALSE","201.29","230.29","-0.33",NA,"11643.36","0431","FALSE","0"
"3d1229","DEFCZ   ","Germany","1586514091","1586514091","7.1761","50.7661","-30.48","FALSE","35.3","288.7","-0.98",NA,"152.4","7000","FALSE","0"
"4248e8","SDM6461 ","United Kingdom","1586514179","1586514179","30.1166","59.9324","4152.9","FALSE","148.43","102.21","16.91",NA,"3962.4","0747","FALSE","0"
"86cee7","SNJ79   ","Japan","1586514178","1586514178","132.2548","32.3131","10393.68","FALSE","166.83","242.25","-13.33",NA,"10576.56","7341","FALSE","0"
"abad6c","SWA2718 ","United States","1586514179","1586514179","-84.6874","33.5824","3627.12","FALSE","167.73","265.43","14.31",NA,"3604.26","2512","FALSE","0"
"471f91","WZZ6373 ","Hungary","1586514179","1586514179","22.515","47.9254","10980.42","FALSE","202.21","325.26","0.33",NA,"11033.76","5404","FALSE","0"
"8a03b2","CTV722  ","Indonesia","1586514170","1586514173","108.0842","-6.1799","10012.68","FALSE","235.32","94.51","8.13",NA,"10591.8","2446","FALSE","0"
"7809a5","CCA840  ","China","1586514179","1586514179","5.5761","42.2992","10972.8","FALSE","240.1","45.69","0",NA,"11163.3","5532","FALSE","0"
"a03ce6","AAL439  ","United States","1586514179","1586514179","-81.8922","41.3759","1127.76","FALSE","109.05","210.31","10.4",NA,"922.02",NA,"FALSE","0"
"a8f75b","SKQ66   ","United States","1586514179","1586514179","-81.51","35.9893","4953","FALSE","83.57","265.76","0",NA,"4861.56","5153","FALSE","0"
"318d8c","","Italy","1586513896","1586513896","-118.4332","33.9426",NA,"TRUE","0","0",NA,NA,NA,NA,"FALSE","0"
"4400d0","TYW431  ","Austria","1586514172","1586514172","-13.3063","29.8234","12496.8","FALSE","206.3","232.7","0",NA,"13022.58","7507","FALSE","0"
"4008ad","SHT9Z   ","United Kingdom","1586514179","1586514179","-0.4659","51.4751",NA,"TRUE","6.94","270",NA,NA,NA,"5431","FALSE","0"
"7809fb","CSN3618 ","China","1586514179","1586514179","113.0683","22.1144","3596.64","FALSE","205.34","34.49","0",NA,"3817.62",NA,"FALSE","0"
"7c7193","POL62   ","Australia","1586514179","1586514179","115.8611","-32.1061","320.04","FALSE","42.97","238.21","5.2",NA,"320.04","0062","FALSE","0"
"a0934b","UPS684  ","United States","1586514179","1586514179","-95.8316","41.2353","670.56","FALSE","62.56","323.7","-2.6",NA,"701.04","5655","FALSE","0"
"a64160","FTD502  ","United States","1586514179","1586514179","-96.4883","32.2222","12192","FALSE","183.01","211.9","0.33",NA,"12565.38","6276","FALSE","0"
"8a01dc","GIA167  ","Indonesia","1586513888","1586514147","104.1513","-2.6647","10668","FALSE","227.98","112.98","0",NA,"11407.14","6227","FALSE","0"
"a45c48","N380LD  ","United States","1586514179","1586514179","4.707","52.6996","190.5","FALSE","70.62","14.34","0",NA,"358.14","7000","FALSE","0"
"a40cd9","FFT428  ","United States","1586514178","1586514178","-81.3236","29.0886","7612.38","FALSE","190.4","345.93","0.33",NA,"7909.56","1065","FALSE","0"
"c2b37d","CFC4165 ","Canada","1586514179","1586514179","12.4326","51.0708","10668","FALSE","251.48","115.83","0",NA,"10820.4","1143","FALSE","0"
"4690fa","OAL117  ","Greece","1586513914","1586513914","23.8558","37.8313","746.76","FALSE","84.38","37.57","-4.55",NA,"853.44","6724","FALSE","0"
"c035d4","JZA781  ","Canada","1586514179","1586514179","-72.5237","45.7707","5661.66","FALSE","209.46","261.81","-14.63",NA,"5173.98","5533","FALSE","0"
"4690e5","OAL15Z  ","Greece","1586514179","1586514179","24.3065","35.7316","2621.28","FALSE","156.76","151.58","-11.7",NA,"2674.62","6731","FALSE","0"
"a546c9","","United States","1586514158","1586514158","-94.7118","39.2932",NA,"TRUE","0","315",NA,NA,NA,"1436","FALSE","0"
"a76192","AMF1326 ","United States","1586514177","1586514177","-82.9621","39.4465","6400.8","FALSE","124.78","71.49","0",NA,"6134.1","3024","TRUE","0"
"a69c03","FDX32   ","United States","1586514090","1586514100","-83.6462","37.6291","10081.26","FALSE","308.36","66.81","-0.33",NA,"9936.48","5610","FALSE","0"
"a413f8","ABX922  ","United States","1586514179","1586514179","-87.4192","36.981","10972.8","FALSE","197.5","221.62","0",NA,"10965.18","4034","FALSE","0"
"4846f9","SG      ","Kingdom of the Netherlands","1586513920","1586513920","4.7592","52.315",NA,"TRUE","7.72","188.44",NA,NA,NA,NA,"FALSE","0"
"a368c2","FDX148  ","United States","1586514179","1586514179","-79.4404","43.4966","1051.56","FALSE","111.89","48.54","-1.3",NA,"845.82","5670","FALSE","0"
"3c171b","IFA1176 ","Germany","1586514179","1586514179","27.1085","44.9168","12192","FALSE","229.15","293.98","0.33",NA,"12207.24","3207","FALSE","0"
"a3ee0b","","United States","1586514155","1586514170","135.2288","34.4205",NA,"TRUE","3.86","230.62",NA,NA,NA,"1711","FALSE","0"
"80047c","AIC1890 ","India","1586514179","1586514179","78.1905","28.2238","5440.68","FALSE","172.24","291.74","-12.03",NA,"5638.8","2607","FALSE","0"
"a0a837","UPS806  ","United States","1586514179","1586514179","-104.9432","39.5676","4541.52","FALSE","202.71","46.75","-3.25",NA,"4632.96","5617","FALSE","0"
"3c4aa6","CFG693  ","Germany","1586514179","1586514179","71.1966","31.7727","9761.22","FALSE","225.99","297.97","0",NA,"10050.78","4756","FALSE","0"
"a89ff5","GTI557  ","United States","1586514179","1586514179","-77.0985","38.6863","3909.06","FALSE","187.22","85.9","-4.55",NA,"3634.74","6655","FALSE","0"
"a0f5e7","FDX142  ","United States","1586514179","1586514179","-96.1665","38.4071","9753.6","FALSE","221.73","307.27","0",NA,"9883.14","5621","FALSE","0"
"a9af32","FDX1489 ","United States","1586514178","1586514178","-81.2987","26.9151","4953","FALSE","211.67","100.93","-10.08",NA,"5166.36","5507","FALSE","0"
"7c6ac4","VDI     ","Australia","1586514179","1586514179","144.4928","-38.0557","1287.78","FALSE","74.32","62.37","-1.63",NA,"1264.92","4015","FALSE","0"
"a582c8","UPS952  ","United States","1586514177","1586514179","-112.2842","38.7632","10980.42","FALSE","245.91","261.7","0",NA,"10995.66","6771","FALSE","0"
"a6b840","JIA5513 ","United States","1586514179","1586514179","-85.4553","40.5332","10302.24","FALSE","249.66","154.49","6.5",NA,"10020.3","4543","FALSE","0"
"3d247f","DEMBN   ","Germany","1586514179","1586514179","9.3343","50.6452","2133.6","FALSE","62.2","20.83","0",NA,"2278.38","5026","FALSE","0"
"49410d","NJE978U ","Portugal","1586514179","1586514179","-0.8612","51.1638","1051.56","FALSE","119.97","229","-3.58",NA,"1219.2","4154","FALSE","0"
"aa9eb3","SWA1279 ","United States","1586514179","1586514179","-80.5605","36.2321","12192","FALSE","173.43","310.07","-0.33",NA,"12207.24","0512","FALSE","0"
"3c4ab4","CFG807  ","Germany","1586514179","1586514179","8.4687","50.1535","3307.08","FALSE","147.95","242.45","-5.2",NA,"3459.48","6271","FALSE","0"
"861f80","ANA1930 ","Japan","1586514149","1586514163","140.5675","35.5218","1485.9","FALSE","106.33","22.47","-0.65",NA,"1531.62","3567","FALSE","0"
"3c4aad","CFG625  ","Germany","1586514179","1586514179","8.5216","50.0295","68.58","FALSE","64.13","69.82","-3.58",NA,"220.98","1000","FALSE","0"
"494106","NJE5BF  ","Portugal","1586514179","1586514179","4.5495","51.7085","7010.4","FALSE","196.35","200.71","0",NA,"7231.38","1000","FALSE","0"
"7c0a75","","Australia","1586514112","1586514176","149.6473","-37.6998","3108.96","FALSE","93.03","204.16","0",NA,"3124.2",NA,"FALSE","0"
"a51b27","UPS9716 ","United States","1586514179","1586514179","-95.2941","30.1357","2316.48","FALSE","147.61","39.63","19.51",NA,"2331.72","2445","FALSE","0"
"34324f","IBE05FW ","Spain","1586514173","1586514178","-7.3071","42.8766","6659.88","FALSE","187.38","313.78","-14.96",NA,"6873.24","6066","FALSE","0"
"4249dd","UTA295  ","United Kingdom","1586514179","1586514179","51.2925","60.4925","11277.6","FALSE","253.48","74.58","0",NA,"10866.12","4375","FALSE","0"
"a0e431","AAL2455 ","United States","1586513943","1586513966","-70.985","42.3607",NA,"TRUE","60.51","255.73","-3.58",NA,NA,"0643","FALSE","0"
"a76278","N575RE  ","United States","1586514178","1586514179","-83.8758","38.6983","11887.2","FALSE","259.81","89.43","0",NA,"11727.18","2473","FALSE","0"
"0d0a56","TNO303  ","Mexico","1586514179","1586514179","-113.0138","31.1631","9448.8","FALSE","246.03","129.31","-0.98",NA,"9547.86","4340","FALSE","0"
"ad3c96","FDX1512 ","United States","1586514179","1586514179","-89.1213","39.4326","7139.94","FALSE","194.12","8.69","-12.68",NA,"7033.26","5377","FALSE","0"
"4249b9","SYL487  ","United Kingdom","1586514179","1586514179","58.8026","66.7365","11582.4","FALSE","195.77","247.28","0",NA,"10927.08","3222","FALSE","0"
"a87b8a","PDT8821 ","United States","1586514179","1586514179","-76.4084","37.3629","7924.8","FALSE","151.04","216.83","0",NA,"7764.78","5677","FALSE","0"
"84224a","JC4231  ","Japan","1586514051","1586514175","134.6774","34.2455","6705.6","FALSE","130.35","229.96","0.33",NA,"6713.22","0463","FALSE","0"
"a057eb","FDX1869 ","United States","1586514179","1586514179","-121.5395","36.9133","9441.18","FALSE","226.89","141.26","0",NA,"9486.9","3205","FALSE","0"
"a11752","N17FA   ","United States","1586514179","1586514179","-80.5376","35.8416","7444.74","FALSE","265.6","88.11","-7.8",NA,"7421.88","1554","FALSE","0"
"738c05","ICL812  ","Israel","1586514179","1586514179","11.3435","53.7219","10972.8","FALSE","235.15","228.81","0",NA,"11033.76","7670","FALSE","0"
"a9fe30","FDX1742 ","United States","1586514174","1586514175","-111.2707","36.1239","9151.62","FALSE","218.68","257.5","0",NA,"9166.86","7325","FALSE","0"
"aa457b","CKS803  ","United States","1586514179","1586514179","-87.9058","39.3807","8534.4","FALSE","213.54","271.24","0",NA,"8298.18","4143","FALSE","0"
"318e88","","Italy","1586513896","1586513896","-118.4214","33.937",NA,"TRUE","0","0","-0.33",NA,NA,NA,"FALSE","0"
"a83ef2","NKS311  ","United States","1586514179","1586514179","-75.8481","37.8549","11590.02","FALSE","201.34","207.55","0",NA,"11460.48","7021","FALSE","0"
"8960b4","DUB1    ","United Arab Emirates","1586514179","1586514179","11.3468","47.0914","11277.6","FALSE","244.88","89.88","0",NA,"11460.48","7102","FALSE","0"
"a316f5","N299AM  ","United States","1586514179","1586514179","-112.0165","33.4288","335.28","FALSE","57.1","270","1.95",NA,"320.04","0740","FALSE","0"
"a36659","UPS972  ","United States","1586514179","1586514179","-120.2491","38.8463","10355.58","FALSE","221.09","341.27","-0.33",NA,"10416.54","7336","FALSE","0"
"4b5d9b","ATL781  ","Switzerland","1586514168","1586514175","8.5508","47.4583",NA,"TRUE","7.2","14.06",NA,NA,NA,NA,"FALSE","0"
"4b0f07","PCH07B  ","Switzerland","1586514179","1586514179","-88.0573","44.3569","6995.16","FALSE","164.6","164.96","-4.55",NA,"6736.08","7002","FALSE","0"
"4b0f09","PCH09C  ","Switzerland","1586514179","1586514179","-88.3293","45.0072","8229.6","FALSE","171.42","168.05","0",NA,"7924.8",NA,"FALSE","0"
