"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"a3a575","JBU671  ","United States","1586513940","1586513940","-73.2301","40.5968","1226.82","FALSE","118.45","237.41","-8.13",NA,"1059.18","0631","FALSE","0"
"a1fb3e","KFS2711 ","United States","1586513940","1586513940","-91.0572","35.1051","8564.88","FALSE","184.86","254.34","0",NA,"8686.8","2155","FALSE","0"
"3945e8","XK151RN ","France","1586513940","1586513940","5.2883","43.2736","3352.8","FALSE","94.39","118.66","6.83",NA,"3489.96","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586513939","1586513939","-83.4228","42.1446","1333.5","FALSE","134.83","219.58","15.28",NA,"1188.72","4140","FALSE","0"
"3c406e","LEOS08  ","Germany","1586513915","1586513920","8.5963","50.0457",NA,"TRUE","2.57","357.19",NA,NA,NA,NA,"FALSE","0"
"a0e249","UPS966  ","United States","1586513940","1586513940","-122.2624","37.6767","1295.4","FALSE","124.33","144.6","15.61",NA,"1280.16","4201","FALSE","0"
"ad4302","N9536M  ","United States","1586513793","1586513800","-78.1235","37.4924","2514.6","FALSE","87.36","198.54","0",NA,"2339.34","5366","FALSE","0"
"aaef89","AAL2244 ","United States","1586513939","1586513939","-80.7319","25.9106","3383.28","FALSE","197.43","96.88","-6.18",NA,"3543.3","1067","FALSE","0"
"3c4003","","Germany","1586513779","1586513779","13.4948","52.3599",NA,"TRUE","6.17","67.5",NA,NA,NA,NA,"FALSE","0"
"3d36f5","DETBH   ","Germany","1586513939","1586513939","7.0361","50.8024","274.32","FALSE","54.02","340.53","0.98",NA,"419.1","7042","FALSE","0"
"e49437","AD6006  ","Brazil","1586513940","1586513940","-45.4221","-21.5529","10027.92","FALSE","249.11","37.53","0",NA,NA,"5007","FALSE","0"
"47885f","BNOR    ","Norway","1586513940","1586513940","14.289","66.5121","5212.08","FALSE","88.86","24.64","11.05",NA,"4960.62","0263","FALSE","0"
"adda24","AAL2266 ","United States","1586513940","1586513940","-98.1767","31.2003","5158.74","FALSE","195.13","8.64","0",NA,"5334","2506","FALSE","0"
"318bff","","Italy","1586513896","1586513896","-118.4029","33.9501",NA,"TRUE","0","278.44",NA,NA,NA,NA,"FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586513939","1586513939","51.7867","27.6367","7589.52","FALSE","197.31","173.41","-6.83",NA,"7962.9","5171","FALSE","0"
"8686b2","JAL4122 ","Japan","1586513939","1586513940","140.2115","35.4072","1790.7","FALSE","143.33","116.66","0.33",NA,"1790.7","0445","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586513934","1586513939","5.2472","52.6796","335.28","FALSE","72","-90.02","0",NA,"467","7000","FALSE","3"
"3c5ee5","        ","Germany","1586513932","1586513939","6.7623","51.2814","-68.58","TRUE","0","50.62",NA,NA,NA,"1000","FALSE","0"
"3c65c8","DLH8XC  ","Germany","1586513940","1586513940","8.4279","50.007","434.34","FALSE","61.36","69.89","-3.58",NA,"586.74","1000","FALSE","0"
"3c5ee4","EWG9824 ","Germany","1586513940","1586513940","8.7742","45.447","838.2","FALSE","104.02","348.3","-0.98",NA,"929.64","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586513939","1586513940","10.6976","50.4065","11887.2","FALSE","238.66","108.86","0",NA,"12031.98","1000","FALSE","0"
"e80241","LCO1105 ","Chile","1586513939","1586513940","-58.917","-34.7356","1676.4","FALSE","139.41","146.9","-6.5",NA,"1783.08","3754","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586513940","1586513940","16.093","45.7588","563.88","FALSE","75.72","47.2","15.93",NA,"693.42","2263","FALSE","0"
"3ff03d","DMEGX   ","Germany","1586513940","1586513940","6.394","51.0269","929.64","FALSE","48.55","350.24","0",NA,"1074.42","7000","FALSE","0"
"a6b5e7","ATN592  ","United States","1586513931","1586513931","-83.3071","42.2892","655.32","FALSE","109.06","165.24","-4.88",NA,"586.74","6767","FALSE","0"
"3d3806","DETLU   ","Germany","1586513940","1586513940","8.757","49.9567","327.66","FALSE","52.39","97.33","-0.33",NA,"449.58","7000","FALSE","0"
"a8452f","PDT4866 ","United States","1586513940","1586513940","-77.6117","38.0648","5372.1","FALSE","249.3","76.39","9.1",NA,"5105.4","2101","FALSE","0"
"ac491d","DAL867  ","United States","1586513940","1586513940","-80.3468","35.5708","6164.58","FALSE","161.26","247.69","12.03",NA,"6126.48","5220","FALSE","0"
"a94b29","UAL2372 ","United States","1586513939","1586513939","-78.63","38.6947","4160.52","FALSE","207.73","84.6","-8.13",NA,"3886.2","0476","FALSE","0"
"861f00","JAL2088 ","Japan","1586513813","1586513848","133.3204","32.6074","10622.28","FALSE","256.75","58.6","-2.6",NA,"10728.96","7332","FALSE","0"
"a85887","JBU493  ","United States","1586513940","1586513940","-71.1594","42.5282","3550.92","FALSE","150.66","342.31","6.5",NA,"3177.54","3526","FALSE","0"
"4248db","SBI1073 ","United Kingdom","1586513940","1586513940","46.7275","54.7689","11894.82","FALSE","240.56","119.74","-0.33",NA,"11612.88","2743","FALSE","0"
"73306e","KIS7054 ","Islamic Republic of Iran","1586513934","1586513937","53.1817","27.3903","7665.72","FALSE","219.99","346.61","-0.33",NA,NA,"4150","FALSE","0"
"4a09ac","BLA9103 ","Romania","1586513939","1586513940","0.9312","41.1671","11887.2","FALSE","220.06","260.58","0.33",NA,"12039.6","3242","FALSE","0"
"861e9a","JAL331  ","Japan","1586513939","1586513939","138.6535","35.4385","11544.3","FALSE","191.76","264.46","8.78",NA,"11445.24","0436","FALSE","0"
"aaa752","BVN8515 ","United States","1586513939","1586513939","-84.4477","33.5877","1112.52","FALSE","65.11","185.44","5.85",NA,"1059.18","5157","FALSE","0"
"45c089","OYPDI   ","Denmark","1586513940","1586513940","9.322","55.4288","586.74","FALSE","44.27","272","-1.95",NA,"708.66","5664","FALSE","0"
"a38a21","UPS1348 ","United States","1586513939","1586513940","-82.1501","26.6883","2545.08","FALSE","160.3","131.88","-11.38",NA,"2628.9","6627","FALSE","0"
"3c5efa","EWG6700 ","Germany","1586513939","1586513939","17.8718","46.4921","11879.58","FALSE","238.6","126.67","0.33",NA,"11993.88","6435","FALSE","0"
"471f8f","WZZ5    ","Hungary","1586513940","1586513940","19.6668","45.3692","11277.6","FALSE","242.34","133.62","0",NA,"11430","6432","FALSE","0"
"86cec5","SNJ27   ","Japan","1586513939","1586513939","135.4239","33.5491","11582.4","FALSE","201.29","230.29","-0.33",NA,"11643.36","0431","FALSE","0"
"3d1229","DEFCZ   ","Germany","1586513940","1586513940","7.1549","50.7484","213.36","FALSE","45","112.17","-0.98",NA,"381","7000","FALSE","0"
"3d2550","DEMJO   ","Germany","1586513678","1586513686","6.7812","49.8629","114.3","TRUE","0.06","219.38",NA,NA,NA,"7000","FALSE","0"
"84cb66","SFJ28   ","Japan","1586513851","1586513923","139.8248","35.4813","152.4","FALSE","53.92","330.26","-2.93",NA,"388.62","7376","FALSE","0"
"86cee7","SNJ79   ","Japan","1586513915","1586513916","132.6917","32.5056","12192","FALSE","181.55","242.49","0",NA,"12352.02","7341","FALSE","0"
"471f91","WZZ6373 ","Hungary","1586513939","1586513939","22.8863","47.5696","10972.8","FALSE","201.66","321.32","0",NA,"11026.14","5404","FALSE","0"
"8a03b2","CTV722  ","Indonesia","1586513927","1586513927","107.5912","-6.1424","8694.42","FALSE","212.12","94.59","8.45",NA,"9144","2446","FALSE","0"
"7809a5","CCA840  ","China","1586513940","1586513940","5.0855","41.9405","10660.38","FALSE","236.45","45.35","5.85",NA,"10835.64","5532","FALSE","0"
"7809c1","CES5614 ","China","1586513649","1586513719","123.3604","36.6104","10690.86","FALSE","227.97","178.58","-0.33",NA,"10744.2","2555","FALSE","0"
"a8f75b","SKQ66   ","United States","1586513940","1586513940","-81.2812","36.0031","4953","FALSE","81.99","266.04","0",NA,"4853.94","5153","FALSE","0"
"318d8c","","Italy","1586513896","1586513896","-118.4332","33.9426",NA,"TRUE","0","0",NA,NA,NA,NA,"FALSE","0"
"4400d0","TYW431  ","Austria","1586513919","1586513939","-12.8723","30.1083","12496.8","FALSE","206.91","233.19","0",NA,"13014.96","1027","FALSE","0"
"a0a6e9","FDX1437 ","United States","1586513752","1586513769","-87.7513","42.9721","746.76","FALSE","79.01","282.41","0.33",NA,"701.04","1330","TRUE","0"
"4008ad","SHT9Z   ","United Kingdom","1586513940","1586513940","-0.5737","51.4772","266.7","FALSE","57.62","90","-2.93",NA,"419.1","5431","FALSE","0"
"7809fb","CSN3618 ","China","1586513940","1586513940","112.7591","21.794","4343.4","FALSE","212.99","75.59","-4.88",NA,"4625.34",NA,"FALSE","0"
"a0934b","UPS684  ","United States","1586513939","1586513939","-95.6647","41.1153","815.34","FALSE","102.57","284.52","-2.93",NA,"845.82","2457","FALSE","0"
"a64160","FTD502  ","United States","1586513940","1586513940","-96.2493","32.5474","12192","FALSE","173.3","211.9","0.33",NA,"12557.76","3755","FALSE","0"
"8a01dc","GIA167  ","Indonesia","1586513888","1586513911","104.1513","-2.6647","10668","FALSE","227.98","112.98","0",NA,"11407.14","6227","FALSE","0"
"a45c48","N380LD  ","United States","1586513939","1586513940","4.6199","52.6237","175.26","FALSE","72.26","25.29","-0.65",NA,"342.9","7000","FALSE","0"
"a40cd9","FFT428  ","United States","1586513937","1586513939","-81.2114","28.6933","4983.48","FALSE","172.68","346.21","19.83",NA,"5082.54","1065","FALSE","0"
"c2b37d","CFC4165 ","Canada","1586513939","1586513940","11.6538","51.3039","10668","FALSE","252.23","115.1","0",NA,"10828.02","1143","FALSE","0"
"4690fa","OAL117  ","Greece","1586513914","1586513914","23.8558","37.8313","746.76","FALSE","84.38","37.57","-4.55",NA,"853.44","6724","FALSE","0"
"c035d4","JZA781  ","Canada","1586513940","1586513940","-71.8593","45.835","9654.54","FALSE","228.89","262.38","-17.23",NA,"9060.18","5533","FALSE","0"
"4690e5","OAL15Z  ","Greece","1586513940","1586513940","24.3249","36.0603","3977.64","FALSE","165.11","192.78","-5.53",NA,"4046.22","6731","FALSE","0"
"a76192","AMF1326 ","United States","1586513935","1586513935","-83.2712","39.3602","5791.2","FALSE","129.35","70.48","0",NA,"5539.74","1601","FALSE","0"
"867592","ANA38   ","Japan","1586513740","1586513740","135.9686","34.7631","6164.58","FALSE","212.71","85.14","14.31",NA,"6012.18","0442","FALSE","0"
"a69c03","FDX32   ","United States","1586513934","1586513939","-84.1355","37.4593","10043.16","FALSE","301.08","66.33","0.33",NA,"9928.86","5610","FALSE","0"
"a413f8","ABX922  ","United States","1586513939","1586513939","-87.0578","37.2838","10972.8","FALSE","191.13","227.29","0",NA,"10942.32","4611","FALSE","0"
