"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"3c4048","","Germany","1586515621","1586515621","13.5217","52.3873",NA,"TRUE","1.03","129.38",NA,NA,NA,NA,"FALSE","0"
"a1fb3e","KFS2711 ","United States","1586515734","1586515737","-94.5899","34.268","8564.88","FALSE","193.16","252.96","0",NA,"8763","1563","FALSE","0"
"3945e8","XK151RN ","France","1586515740","1586515740","7.7108","42.166","5181.6","FALSE","136.22","129.94","0",NA,"5334","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586515740","1586515740","-85.158","38.7276","11582.4","FALSE","222.06","198.64","-0.33",NA,"11452.86","7210","FALSE","0"
"a0e249","UPS966  ","United States","1586515422","1586515427","-121.3064","38.5608",NA,"TRUE","0","177.19",NA,NA,NA,"1724","FALSE","0"
"ad4302","N9536M  ","United States","1586515740","1586515740","-78.6896","36.12","1356.36","FALSE","84.43","198.1","-2.6",NA,"1242.06","6357","FALSE","0"
"adeca5","","United States","1586515732","1586515740","-81.2044","28.5473","1912.62","FALSE","143.04","358.97","15.28",NA,"1920.24","1026","FALSE","0"
"e4941b","AZU8751 ","Brazil","1586515682","1586515739","-13.8687","31.8832","11277.6","FALSE","230.56","205.65","0",NA,"11750.04","1525","FALSE","0"
"3d36f5","DETBH   ","Germany","1586515739","1586515739","7.9162","51.4128","944.88","FALSE","53.51","37.97","-0.33",NA,"1120.14","7742","FALSE","0"
"e49437","AD6006  ","Brazil","1586515740","1586515740","-42.8735","-18.439","10058.4","FALSE","234.71","37.7","0",NA,NA,"2507","FALSE","0"
"861f3c","ANA271  ","Japan","1586515739","1586515739","139.5801","35.7323","6560.82","FALSE","198.66","265.54","18.21",NA,"6446.52","1730","FALSE","0"
"abad94","SWA1066 ","United States","1586515740","1586515740","-81.9185","27.6467","10690.86","FALSE","220.1","345.93","9.43",NA,"11163.3","7450","FALSE","0"
"adda24","AAL2266 ","United States","1586515514","1586515540","-97.0263","32.8601","167.64","FALSE","61.22","0.48","-2.93",NA,"266.7","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586515740","1586515740","51.584","25.3525","411.48","FALSE","58.18","158.2","-3.25",NA,"342.9","5171","FALSE","0"
"3c65ae","DLH357  ","Germany","1586515739","1586515739","99.6936","14.1337","5791.2","FALSE","219.87","303.84","5.2",NA,"6096","0706","FALSE","0"
"3c5ee5","EWG6712 ","Germany","1586515740","1586515740","10.6595","50.3898","11887.2","FALSE","237.68","108.55","0",NA,"11971.02","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586515740","1586515740","16.2653","49.0158","11887.2","FALSE","240.88","113.01","0.33",NA,"11993.88","1000","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586515740","1586515740","12.2685","47.7541","11582.4","FALSE","223.37","306.95","0",NA,"11757.66","2263","FALSE","0"
"3d3806","DETLU   ","Germany","1586515739","1586515739","7.9218","50.1898","762","FALSE","58.28","261.37","-0.33",NA,"906.78","4451","FALSE","0"
"a8452f","PDT4866 ","United States","1586515739","1586515740","-74.9017","39.8416","1645.92","FALSE","117.04","75.23","-0.33",NA,"1440.18","2101","FALSE","0"
"a52bfb","EJA432  ","United States","1586515740","1586515740","-93.5972","45.0013","5532.12","FALSE","135.44","293.74","16.26",NA,"5417.82","3640","FALSE","0"
"ac491d","DAL867  ","United States","1586515740","1586515740","-83.3564","34.4482","8488.68","FALSE","168.17","234.46","-5.85",NA,"8602.98","4453","FALSE","0"
"861f00","JAL2088 ","Japan","1586515738","1586515739","135.555","34.687","670.56","FALSE","80.39","314.74","-3.9",NA,"731.52","7332","FALSE","0"
"a234d7","N241MP  ","United States","1586515740","1586515740","-77.5897","39.3361","1874.52","FALSE","38.56","225","2.93",NA,"1684.02","1305","FALSE","0"
"a785fd","JIA5108 ","United States","1586515739","1586515739","-85.6024","32.5645","11574.78","FALSE","164.66","271.25","0.33",NA,"11902.44","2655","FALSE","0"
"a85887","JBU493  ","United States","1586515739","1586515740","-75.4919","43.6395","10972.8","FALSE","218.09","286.73","0",NA,"10485.12","3526","FALSE","0"
"ae61fd","TORQE31 ","United States","1586515740","1586515740","52.0426","24.9682","6461.76","FALSE","131.25","84.6","3.9",NA,"6781.8","3231","FALSE","0"
"7c7cc5","HM4     ","Australia","1586515739","1586515740","143.4955","-38.157","1859.28","FALSE","56.75","261.14","0",NA,"1851.66","0044","FALSE","0"
"4a09ac","BLA9103 ","Romania","1586515734","1586515735","-3.0257","40.2958","2118.36","FALSE","135.69","250.74","-3.58",NA,"2209.8","3242","FALSE","0"
"861e9a","JAL331  ","Japan","1586515740","1586515740","134.7084","34.8709","12192","FALSE","201.58","258.52","0",NA,"12176.76","0436","FALSE","0"
"45c089","OYPDI   ","Denmark","1586515740","1586515740","9.3306","55.7456","495.3","FALSE","46.44","265.55","-4.55",NA,"624.84","5664","FALSE","0"
"3d1276","DEFFY   ","Germany","1586515739","1586515739","9.0244","48.1759","1828.8","FALSE","58.96","60.75","-0.33",NA,"1981.2","4250","FALSE","0"
"8a0487","LNI982  ","Indonesia","1586515739","1586515739","103.972","-2.2245","10972.8","FALSE","245.22","313.98","0",NA,"11734.8","6312","FALSE","0"
"344496","IBS3943 ","Spain","1586515658","1586515726","-14.299","30.0286","11582.4","FALSE","256.11","52.51","0",NA,"12092.94","4445","FALSE","0"
"3c5efa","EWG6700 ","Germany","1586515739","1586515740","22.1901","44.136","11887.2","FALSE","241.31","121.49","0",NA,"11978.64","6435","FALSE","0"
"86cec5","SNJ27   ","Japan","1586515740","1586515740","132.2623","32.2878","10972.8","FALSE","175.33","244.26","0",NA,"11155.68","0431","FALSE","0"
"3d2550","DEMJO   ","Germany","1586515740","1586515740","7.7778","49.914","906.78","FALSE","70.32","78.61","0",NA,"1059.18","7000","FALSE","0"
"4248e8","SDM6461 ","United Kingdom","1586515494","1586515500","35.3526","59.9649","10660.38","FALSE","232.57","88.86","0",NA,"10180.32","0747","FALSE","0"
"abad6c","SWA2718 ","United States","1586515718","1586515739","-87.484","33.2756","12192","FALSE","168.42","261.75","-0.33",NA,"12451.08","2512","FALSE","0"
"471f91","WZZ6373 ","Hungary","1586515740","1586515740","20.8212","50.4816","10965.18","FALSE","197.65","338.31","0",NA,"10995.66","1731","FALSE","0"
"7809a5","CCA840  ","China","1586515740","1586515740","8.9429","44.5692","10980.42","FALSE","237.38","48.95","-0.33",NA,"11170.92","0460","FALSE","0"
"aae270","MTN8327 ","United States","1586515740","1586515740","-84.7897","39.8074","3063.24","FALSE","121.93","270.73","0",NA,"2887.98","0720","FALSE","0"
"a03ce6","AAL439  ","United States","1586515739","1586515739","-81.944","38.6283","9464.04","FALSE","203.22","174.19","0",NA,"9174.48","5674","FALSE","0"
"ac82f8","AAL1088 ","United States","1586515739","1586515740","-78.3726","34.6668","10591.8","FALSE","200.6","183.97","10.73",NA,"10652.76","1750","FALSE","0"
"a8f75b","SKQ66   ","United States","1586515701","1586515709","-82.9467","35.8922","4419.6","FALSE","92.45","264.89","-3.9",NA,"4328.16","5153","FALSE","0"
"4400d0","TYW431  ","Austria","1586515648","1586515711","-15.8197","28.1132","7574.28","FALSE","204.23","231.34","-13.98",NA,"8122.92","6130","FALSE","0"
"a3a61b","TPA4006 ","United States","1586515739","1586515739","-74.0142","6.8631","9372.6","FALSE","240.46","346.77","3.25",NA,"10020.3","2275","FALSE","0"
"a2362a","ASQ3960 ","United States","1586515739","1586515740","-80.9188","42.2521","6568.44","FALSE","176.85","273.84","10.08",NA,"6149.34","6076","FALSE","0"
"7c7193","POL62   ","Australia","1586515488","1586515488","115.7354","-32.2294","76.2","FALSE","54.21","316.15","0",NA,"60.96","0062","FALSE","0"
"7809fe","B8263   ","China","1586515740","1586515740","126.5242","36.991","7924.8","FALSE","208.12","194.31","-0.33",NA,"7955.28","4120","FALSE","0"
"a64160","","United States",NA,"1586515730",NA,NA,"579.12","FALSE","81.6","311.93","0.33",NA,"579.12",NA,"FALSE","0"
"a4bf70","KII837  ","United States","1586515739","1586515740","-87.363","38.2924","9753.6","FALSE","171.56","255.59","0.33",NA,"9601.2","6601","FALSE","0"
"4ba285","TCHTE   ","Turkey","1586515210","1586515739","32.6447","40.0645","1615.44","FALSE","43.41","95.44","3.25",NA,NA,"4302","FALSE","0"
"4ba284","TCHTD   ","Turkey","1586515296","1586515510","32.6019","40.0676","1714.5","FALSE","39.18","209.93","-0.33",NA,"1097.28","4301","FALSE","0"
"a45c48","N380LD  ","United States","1586515740","1586515740","4.4639","52.0346","160.02","FALSE","76.34","202.59","0",NA,"327.66","7000","FALSE","0"
"a4bf95","DAL196  ","United States","1586515425","1586515425","128.8803","37.6405","8061.96","FALSE","292.21","120.58","5.2",NA,"7970.52","4333","FALSE","0"
"800407","SEJ7104 ","India","1586515739","1586515739","88.244","22.0726","5516.88","FALSE","199.02","6.98","-12.03",NA,"5791.2","1000","FALSE","0"
"c2b37d","CFC4165 ","Canada","1586515740","1586515740","17.2315","49.3572","10668","FALSE","252.77","121.26","0",NA,"10789.92","1143","FALSE","0"
"a71337","JIA5119 ","United States","1586515739","1586515739","-85.2998","42.7316","4084.32","FALSE","188.47","110.12","14.96",NA,"3855.72","1350","FALSE","0"
"a7e9e4","NKS565  ","United States","1586515739","1586515739","-84.2151","40.7076","10706.1","FALSE","232.9","200.16","3.58",NA,"10416.54","4134","FALSE","0"
"abadf9","SWA4703 ","United States","1586515740","1586515740","-84.5739","33.848","4937.76","FALSE","178.64","357.85","18.86",NA,"4945.38","2041","FALSE","0"
"a546c9","RPA4695 ","United States","1586515739","1586515740","-94.597","38.6829","5631.18","FALSE","218.03","168.29","9.75",NA,"5699.76","1753","FALSE","0"
"a76192","AMF1326 ","United States","1586515736","1586515736","-80.6361","40.102","6408.42","FALSE","147.55","71.5","0",NA,"6073.14","3626","FALSE","0"
"4ba28d","TCHTM   ","Turkey","1586515740","1586515740","32.6629","40.1535","1706.88","FALSE","38.18","345.96","-0.33",NA,"1752.6","4303","FALSE","0"
"867592","ANA38   ","Japan","1586515725","1586515735","139.8246","35.4817","320.04","FALSE","62.03","329.61","-4.23",NA,"396.24","0442","FALSE","0"
"a69c03","FDX32   ","United States","1586515740","1586515740","-78.3313","39.2915","10058.4","FALSE","292.63","69.84","0.33",NA,"9753.6","2124","FALSE","0"
"a413f8","ABX922  ","United States","1586515740","1586515740","-89.617","34.9482","10972.8","FALSE","191.89","220.65","0",NA,"11140.44","4034","FALSE","0"
"ac71e7","AAL1977 ","United States","1586515740","1586515740","-82.0364","27.1184","7620","FALSE","185.99","141.51","0",NA,"7970.52","0037","FALSE","0"
"4846cf","OH51    ","Kingdom of the Netherlands","1586515558","1586515559","4.8065","52.3156",NA,"TRUE","15.43","137.81",NA,NA,NA,NA,"FALSE","0"
"3c171b","IFA1176 ","Germany","1586515740","1586515740","22.9148","46.1343","12192","FALSE","230.73","290.9","0",NA,"12245.34","3207","FALSE","0"
"a3ee0b","UPS117  ","United States","1586515739","1586515739","137.8506","33.8414","10066.02","FALSE","290.06","71.6","0",NA,"10027.92","1711","FALSE","0"
"80047c","AIC1890 ","India","1586515592","1586515592","77.0836","28.5499",NA,"TRUE","9.77","104.06",NA,NA,NA,"2607","FALSE","0"
"4846c0","M2      ","Kingdom of the Netherlands","1586515614","1586515614","4.7501","52.3253",NA,"TRUE","10.29","219.38",NA,NA,NA,NA,"FALSE","0"
"8674c6","ANA41   ","Japan","1586515669","1586515687","137.636","34.9018","8526.78","FALSE","201.91","254.94","0",NA,"8435.34","1705","FALSE","0"
"4aca61","SAS9230 ","Sweden","1586515740","1586515740","12.1487","56.6355","10485.12","FALSE","186.92","351.13","11.38",NA,"10469.88","2240","FALSE","0"
"ab0415","FDY102  ","United States","1586515739","1586515739","-79.9398","39.6241","731.52","FALSE","59.57","163.44","-0.65",NA,"632.46",NA,"FALSE","0"
"a0f5e7","FDX142  ","United States","1586515740","1586515740","-99.415","40.2544","9753.6","FALSE","222.95","305.23","0",NA,"9883.14","5621","FALSE","0"
"7c6ac4","VDI     ","Australia","1586515739","1586515739","144.1511","-37.8836","1249.68","FALSE","57.53","285.03","-0.33",NA,"1211.58","4015","FALSE","0"
"ace81d","AAL944  ","United States","1586515740","1586515740","-90.4338","38.6939","3268.98","FALSE","161.72","113.63","13.66",NA,"3192.78","1743","FALSE","0"
"4249fc","","United Kingdom","1586515710","1586515710","85.6637","21.9959","10972.8","FALSE","229.59","318.45","0",NA,"11422.38","6176","FALSE","0"
"a6b840","JIA5513 ","United States","1586515739","1586515739","-82.3773","37.7071","11818.62","FALSE","259.59","139.9","-9.1",NA,"11742.42","6541","FALSE","0"
"3d247f","DEMBN   ","Germany","1586515740","1586515740","9.5772","51.4097","792.48","FALSE","51.81","276.84","-0.98",NA,"929.64","5026","FALSE","0"
"a0a7a0","AAL2074 ","United States","1586515739","1586515739","-82.5362","29.6987","11315.7","FALSE","231.68","12.31","4.55",NA,"11689.08","6113","FALSE","0"
"aa9eb3","SWA1279 ","United States","1586515740","1586515740","-83.0597","37.8735","12192","FALSE","188.08","308.78","0",NA,"12100.56","3031","FALSE","0"
"494106","NJE5BF  ","Portugal","1586515739","1586515740","2.9679","49.2658","3352.8","FALSE","178.97","237.68","0",NA,"3528.06","1000","FALSE","0"
"7c0a75","CCN     ","Australia","1586515737","1586515739","148.8587","-38.8766","2506.98","FALSE","85.34","212.44","0.65",NA,"2499.36",NA,"FALSE","0"
"4249dd","UTA295  ","United Kingdom","1586515610","1586515739","57.699","61.2395","11277.6","FALSE","252.09","73.16","-0.33",NA,"10888.98","1651","FALSE","0"
"abae8f","SWA1044 ","United States","1586515739","1586515739","-78.5596","37.5763","12192","FALSE","185.92","216.9","0",NA,"12100.56","5665","FALSE","0"
"a031a7","N111TV  ","United States","1586515687","1586515707","-76.7899","38.9969","411.48","FALSE","50.68","185.83","-0.33",NA,"259.08","5254","FALSE","0"
"a76278","N575RE  ","United States","1586515739","1586515740","-79.163","38.6467","6911.34","FALSE","239.36","91.97","-12.35",NA,"6553.2","3344","FALSE","0"
"a0dd44","FDX1440 ","United States","1586515740","1586515740","-102.6648","36.0312","10370.82","FALSE","214.53","270.55","0",NA,"10576.56","4726","FALSE","0"
"0d0a56","TNO303  ","Mexico","1586515129","1586515740","-111.146","29.8141","9448.8","FALSE","250.15","131","0.33",NA,NA,"7342","FALSE","0"
"4249b9","SYL487  ","United Kingdom","1586515740","1586515740","52.7702","65.5669","11582.4","FALSE","195.88","241.62","0",NA,"10957.56","3222","FALSE","0"
"a87b8a","PDT8821 ","United States","1586515740","1586515740","-78.4261","36.5009","7924.8","FALSE","131.37","243.23","0",NA,"7840.98","5677","FALSE","0"
"4249c4","UTA596  ","United Kingdom","1586515739","1586515740","57.1051","66.0122","2156.46","FALSE","129.98","222.59","12.35",NA,NA,NA,"FALSE","0"
"84224a","JC4231  ","Japan","1586515711","1586515711","132.9703","33.07","6621.78","FALSE","126.22","229.3","-1.3",NA,"6705.6","0463","FALSE","0"
"a057eb","FDX1869 ","United States","1586515740","1586515740","-119.2239","34.5895","4998.72","FALSE","179.08","145.53","-10.08",NA,"4960.62","3205","FALSE","0"
"738c05","ICL812  ","Israel","1586515740","1586515740","7.2316","51.4861","9471.66","FALSE","241.28","226.64","-5.85",NA,"9669.78","7670","FALSE","0"
"a87b41","N6458C  ","United States","1586515740","1586515740","-80.067","35.638","1905","FALSE","98.19","189.96","0",NA,"1790.7","3130","FALSE","0"
"a9fe30","FDX1742 ","United States","1586515739","1586515739","-114.8166","35.0662","9144","FALSE","215.55","247.11","0",NA,"9090.66","7325","FALSE","0"
"a99b1b","JIA5045 ","United States","1586515738","1586515738","-76.4087","36.8949","3939.54","FALSE","135.42","249.78","30.56",NA,"3383.28","2156","FALSE","0"
"aa457b","CKS803  ","United States","1586515739","1586515739","-91.692","39.2325","8542.02","FALSE","211.97","264.29","0",NA,"8481.06","4041","FALSE","0"
"a83ef2","NKS311  ","United States","1586515740","1586515740","-77.3924","35.4181","11590.02","FALSE","194.87","206.84","0",NA,"11666.22","7021","FALSE","0"
"a69bfe","N525F   ","United States","1586515740","1586515740","-80.2408","28.2785","12123.42","FALSE","199.34","174.97","-8.13",NA,"12588.24","3620","FALSE","0"
"a39dca","FFT545  ","United States","1586515740","1586515740","-81.2808","28.4678","960.12","FALSE","113.84","60.19","12.35",NA,"815.34","0730","FALSE","0"
"a75b5e","UPS28   ","United States","1586515726","1586515731","55.3686","25.2586","53.34","TRUE","0","53.44",NA,NA,NA,"1643","FALSE","0"
"a031e5","BTQ861  ","United States","1586515740","1586515740","-74.5298","44.8186","3909.06","FALSE","100.05","108.9","8.78",NA,"3505.2","5354","FALSE","0"
"8960b4","DUB1    ","United Arab Emirates","1586515740","1586515740","16.3971","46.668","11277.6","FALSE","252.55","98.91","0",NA,"11430","7102","FALSE","0"
"a316f5","N299AM  ","United States","1586515740","1586515740","-113.5325","32.8634","3627.12","FALSE","116.66","250.69","0",NA,"3680.46","1173","FALSE","0"
"a36659","UPS972  ","United States","1586515721","1586515730","-121.5746","41.7691","10370.82","FALSE","227.5","340.17","-0.33",NA,"10507.98","7336","FALSE","0"
"a0b6f5","N145TJ  ","United States","1586515740","1586515740","-75.5566","39.7859","396.24","FALSE","44.47","29.83","3.25",NA,"228.6","4333","FALSE","0"
"4b0f07","PCH07B  ","Switzerland","1586515739","1586515740","-88.3059","42.3003","2125.98","FALSE","136.45","152.37","-0.65",NA,"2034.54","1110","FALSE","0"
"4b0f09","PCH09C  ","Switzerland","1586515740","1586515740","-88.1387","42.97","3649.98","FALSE","146.37","208.1","-5.2",NA,"3497.58","7172","FALSE","0"
"3d21c9","DELAV   ","Germany","1586515740","1586515740","7.2729","51.4149","838.2","FALSE","59.7","1.48","0",NA,"960.12","7742","FALSE","0"
"4843e7","PHSVY   ","Kingdom of the Netherlands","1586515740","1586515740","5.762","51.8826","1051.56","FALSE","95.75","335.22","-3.25",NA,"1226.82","7000","FALSE","0"
"3c6427","CFG1478 ","Germany","1586515739","1586515739","-15.9786","30.2282","11887.2","FALSE","208.32","208.46","0",NA,"12382.5","2515","FALSE","0"
"a0f37e","UPS300  ","United States","1586515740","1586515740","-97.6743","30.0209","601.98","FALSE","101.58","353.02","0.33",NA,"601.98","4005","FALSE","0"
"a06815","UPS9810 ","United States","1586515740","1586515740","-77.6883","38.0168","11574.78","FALSE","189.94","223.68","0",NA,"11452.86","3554","FALSE","0"
"488c20","SPDBA   ","Poland","1586515740","1586515740","20.2693","51.5969","2438.4","FALSE","78.28","19.98","0",NA,"2522.22","7000","FALSE","0"
"a4cf26","CMB355  ","United States","1586515740","1586515740","22.0817","45.237","10058.4","FALSE","267.73","139.21","0",NA,"10172.7","7643","FALSE","0"
"3453c3","VLG8032 ","Spain","1586515739","1586515740","1.4842","44.251","11582.4","FALSE","224.98","354.09","0",NA,"11772.9","5533","FALSE","0"
"ae120c","YANK01  ","United States","1586515739","1586515740","22.9847","55.2664","7612.38","FALSE","68.52","282.58","0",NA,"7543.8","2101","FALSE","0"
"abb245","SWA3076 ","United States","1586515740","1586515740","-82.4193","34.0792","12496.8","FALSE","214.66","182.06","0",NA,"12672.06","2235","FALSE","0"
"e490c8","LTG8450 ","Brazil","1586515740","1586515740","-78.2379","-10.305","9753.6","FALSE","238.88","347.31","0",NA,NA,"5324","FALSE","0"
"a5d02f","N474CG  ","United States","1586515702","1586515713","8.5738","47.4542","342.9","TRUE","0","182.81",NA,NA,NA,"4355","FALSE","0"
"484fa2","PHTGL   ","Kingdom of the Netherlands","1586515739","1586515739","5.906","53.4875","883.92","FALSE","55.34","264.13","-0.33",NA,"960.12","7000","FALSE","0"
"a04e24","FDX1781 ","United States","1586515740","1586515740","-107.4763","36.1561","10980.42","FALSE","215.88","251.95","0",NA,"11132.82","4065","FALSE","0"
"a95c38","CKS549  ","United States","1586515740","1586515740","-78.1752","-11.9474","9448.8","FALSE","265.22","157.41","0",NA,NA,"1424","FALSE","0"
"8a061e","CTV781  ","Indonesia","1586515659","1586515671","99.5494","2.4853","6949.44","FALSE","216.25","317.31","-11.05",NA,"7482.84","4641","FALSE","0"
"8a060d","CTV938  ","Indonesia","1586515734","1586515734","102.0942","-0.5019","5029.2","FALSE","158.46","318.03","-8.45",NA,"5379.72","3321","FALSE","0"
"a46094","N381SC  ","United States","1586515739","1586515739","-84.7165","30.4988","12192","FALSE","180.89","307.49","0",NA,"12626.34","3706","FALSE","0"
"aa9108","WIG283  ","United States","1586515740","1586515740","-76.7562","39.5697","1623.06","FALSE","98.89","67.04","-0.33",NA,"1440.18","2443","FALSE","0"
"a806d8","UPS15   ","United States","1586515733","1586515734","77.122","28.5587",NA,"TRUE","4.12","292.5",NA,NA,NA,"0533","FALSE","0"
"a8ffa1","KAP585  ","United States","1586515490","1586515524","-70.2953","41.6373","533.4","FALSE","80.15","138.12","0",NA,"281.94","5055","FALSE","0"
"c03329","ACA607  ","Canada","1586515739","1586515740","-78.9981","44.0495","5181.6","FALSE","172.81","244.43","-8.45",NA,"4815.84","3646","FALSE","0"
"a03b91","FDX1490 ","United States","1586515740","1586515740","-107.8334","38.0867","10370.82","FALSE","230.03","276.81","-0.33",NA,"10462.26","1502","FALSE","0"
"89611e","UAE431  ","United Arab Emirates","1586515731","1586515731","55.373","25.2481",NA,"TRUE","24.69","300.94",NA,NA,NA,"4047","FALSE","0"
"c08199","NDL191  ","Canada","1586515740","1586515740","-70.0074","47.3262","5791.2","FALSE","132.13","42.95","0",NA,"5364.48","4201","FALSE","0"
"ae10df","YANK02  ","United States","1586515740","1586515740","23.7815","54.5251","7315.2","FALSE","63.88","300.49","0",NA,"7269.48","2102","FALSE","0"
"a35eeb","UPS928  ","United States","1586515740","1586515740","-117.0952","34.3366","3429","FALSE","164.96","206.88","-4.55",NA,"3398.52","6570","FALSE","0"
"4891b5","ENT59CU ","Poland","1586515740","1586515740","16.0936","47.5296","12496.8","FALSE","242.4","108.43","0.33",NA,"12618.72","1000","FALSE","0"
"4891b4","ENT53YN ","Poland","1586515740","1586515740","23.483","48.3097","12496.8","FALSE","250.59","147.32","0.65",NA,"12489.18","4504","FALSE","0"
