"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"a1fb3e","KFS2711 ","United States","1586515540","1586515556","-94.201","34.3657","8564.88","FALSE","191.84","252.68","0",NA,"8755.38","1563","FALSE","0"
"3945e8","XK151RN ","France","1586515559","1586515559","7.4812","42.3077","5181.6","FALSE","135.56","129.61","0",NA,"5334","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586515558","1586515559","-85.0067","39.0752","11582.4","FALSE","222.88","198.85","0",NA,"11430","5724","FALSE","0"
"a0e249","UPS966  ","United States","1586515422","1586515427","-121.3064","38.5608",NA,"TRUE","0","177.19",NA,NA,NA,"1724","FALSE","0"
"ad4302","N9536M  ","United States","1586515559","1586515559","-78.638","36.2472","1813.56","FALSE","81.18","198.09","-2.28",NA,"1691.64","1732","FALSE","0"
"e4941b","AZU8751 ","Brazil","1586515559","1586515559","-13.7426","32.1068","11277.6","FALSE","229.87","205.59","0",NA,"11742.42","3331","FALSE","0"
"3d36f5","DETBH   ","Germany","1586515559","1586515559","7.8218","51.3499","975.36","FALSE","53.83","38.4","0",NA,"1150.62","7742","FALSE","0"
"e49437","AD6006  ","Brazil","1586515559","1586515559","-43.1184","-18.7413","10058.4","FALSE","233.18","37.83","0",NA,NA,"2507","FALSE","0"
"861f3c","ANA271  ","Japan","1586515557","1586515559","139.9486","35.7297","3520.44","FALSE","171.7","315","11.7",NA,"3474.72","1730","FALSE","0"
"abad94","SWA1066 ","United States","1586515559","1586515559","-81.8217","27.3003","8930.64","FALSE","212.61","346","9.75",NA,"9334.5","7450","FALSE","0"
"0d0ae3","XAFUF   ","Mexico","1586515415","1586515416","-22.6055","63.9611","45.72","FALSE","62.76","0","-3.25",NA,"144.78","2015","FALSE","0"
"adda24","AAL2266 ","United States","1586515514","1586515540","-97.0263","32.8601","167.64","FALSE","61.22","0.48","-2.93",NA,"266.7","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586515559","1586515559","51.5358","25.4617","1036.32","FALSE","87.32","158.57","-4.23",NA,"1028.7","5171","FALSE","0"
"3c65ae","DLH357  ","Germany","1586515559","1586515559","99.9913","13.9382","4747.26","FALSE","207.89","304","9.1",NA,"4968.24","0706","FALSE","0"
