"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"a1fb3e","KFS2711 ","United States","1586515439","1586515439","-93.9999","34.4159","8564.88","FALSE","191.53","252.98","0",NA,"8747.76","1563","FALSE","0"
"3945e8","XK151RN ","France","1586515440","1586515440","7.3306","42.4009","5181.6","FALSE","135.65","131","0",NA,"5334","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586515440","1586515440","-84.9073","39.3007","11582.4","FALSE","234.92","198.91","0",NA,"11414.76","3246","FALSE","0"
"a0e249","UPS966  ","United States","1586515422","1586515427","-121.3064","38.5608",NA,"TRUE","0","177.19",NA,NA,NA,"1724","FALSE","0"
"ad4302","N9536M  ","United States","1586515440","1586515440","-78.6047","36.3289","2118.36","FALSE","77.6","198.56","-2.6",NA,"1988.82","1732","FALSE","0"
"3d36f5","DETBH   ","Germany","1586515439","1586515439","7.7639","51.3043","975.36","FALSE","56.08","37.92","0.65",NA,"1135.38","7742","FALSE","0"
"e49437","AD6006  ","Brazil","1586515439","1586515439","-43.282","-18.9424","10058.4","FALSE","234.71","37.7","0",NA,NA,"2507","FALSE","0"
"861f3c","","Japan","1586515344","1586515421","139.7894","35.5878","1691.64","FALSE","134.7","96.8","12.68",NA,"1691.64","1730","FALSE","0"
"abad94","SWA1066 ","United States","1586515438","1586515438","-81.7597","27.077","7292.34","FALSE","210.24","345.69","15.28",NA,"7604.76","7450","FALSE","0"
"0d0ae3","XAFUF   ","Mexico","1586515415","1586515416","-22.6055","63.9611","45.72","FALSE","62.76","0","-3.25",NA,"144.78","2015","FALSE","0"
"adda24","AAL2266 ","United States","1586515439","1586515440","-97.0265","32.8178","495.3","FALSE","62.25","0","-2.93",NA,"518.16","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586515439","1586515439","51.5259","25.5551","1554.48","FALSE","92.97","200.74","-3.9",NA,"1592.58","5171","FALSE","0"
"3c65ae","DLH357  ","Germany","1586515439","1586515439","100.1777","13.8154","3909.06","FALSE","200.04","304.1","7.15",NA,"4076.7","0706","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586515290","1586515439","4.9108","52.6726","335.28","FALSE","71","-90.02","0",NA,"473","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586515439","1586515439","9.709","50.5894","11887.2","FALSE","237.2","107.81","0",NA,"11978.64","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586515439","1586515439","15.3554","49.2671","11887.2","FALSE","240.56","112.51","0",NA,"12009.12","1000","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586515439","1586515439","12.9806","47.3879","11582.4","FALSE","224.52","307.55","0",NA,"11757.66","2263","FALSE","0"
"3d3806","DETLU   ","Germany","1586515440","1586515440","8.1465","50.254","891.54","FALSE","58.79","254.26","-0.33",NA,"1021.08","4451","FALSE","0"
"a8452f","PDT4866 ","United States","1586515440","1586515440","-75.0735","39.6649","1744.98","FALSE","115.68","13.11","-5.2",NA,"1539.24","2101","FALSE","0"
"a52bfb","EJA432  ","United States","1586515439","1586515439","-93.2301","44.8859","548.64","FALSE","71.99","300.96","14.63",NA,"556.26","3640","FALSE","0"
"ac491d","DAL867  ","United States","1586515439","1586515440","-82.8913","34.713","8534.4","FALSE","172.94","235.79","-0.33",NA,"8625.84","5220","FALSE","0"
"861f00","JAL2088 ","Japan","1586515438","1586515438","135.5448","34.5041","1600.2","FALSE","133.41","56","-5.85",NA,"1638.3","7332","FALSE","0"
"a234d7","N241MP  ","United States","1586515439","1586515440","-77.4866","39.4051","1234.44","FALSE","31.67","223.03","1.3",NA,"1066.8","2423","FALSE","0"
