"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"3c4048","FMG     ","Germany","1586516939","1586516939","13.5234","52.3834",NA,"TRUE","8.23","137.81",NA,NA,NA,NA,"FALSE","0"
"842194","ADO74   ","Japan","1586516855","1586516855","139.838","35.4934","304.8","FALSE","57.18","329.74","-3.58",NA,"381","0405","FALSE","0"
"a10e8b","UAL795  ","United States","1586516930","1586516930","-73.0552","42.3227","7406.64","FALSE","190.09","308.3","15.93",NA,"6812.28","3503","FALSE","0"
"a1fb3e","KFS2711 ","United States","1586516477","1586516735","-95.9412","33.9123","2621.28","FALSE","123.83","252.84","0.65",NA,"2606.04","6131","FALSE","0"
"3945e8","XK151RN ","France","1586516662","1586516662","8.9133","41.4905","777.24","FALSE","111.16","106.67","-3.25",NA,"899.16","4761","FALSE","0"
"a4b228","UPS992  ","United States","1586516936","1586516936","-115.4421","47.4138","9502.14","FALSE","219.98","287.42","-12.03",NA,"9646.92",NA,"FALSE","0"
"a46e40","DAL2455 ","United States","1586516934","1586516937","-86.1199","36.4387","11879.58","FALSE","215.23","198.39","0",NA,"11932.92","3117","FALSE","0"
"adeca5","AAL668  ","United States","1586516939","1586516939","-83.3552","28.8837","11582.4","FALSE","192.46","288.87","0.33",NA,"12031.98","0306","FALSE","0"
"ac96fb","DAL1183 ","United States","1586516937","1586516938","-76.6009","36.8472","6050.28","FALSE","157.82","247.78","14.63",NA,"5844.54","6045","FALSE","0"
"e49450","TAM4566 ","Brazil","1586516939","1586516940","-46.5491","-23.4913","5562.6","FALSE","159.53","268.52","16.26",NA,"5814.06","4024","TRUE","0"
"ad9cc0","N9763R  ","United States","1586516678","1586516694","-97.8063","33.1383","541.02","FALSE","82.49","252.58","-4.55",NA,"609.6","1200","FALSE","0"
"ac83d5","EDV4900 ","United States","1586516939","1586516939","-74.7933","40.6607","8587.74","FALSE","188.18","240.7","1.63",NA,"8130.54","1535","FALSE","0"
"e4941b","AZU8751 ","Brazil","1586516936","1586516936","-14.8977","29.455","11582.4","FALSE","229.32","196.69","0",NA,"12100.56","3331","FALSE","0"
"3d36f5","DETBH   ","Germany","1586516938","1586516939","8.4466","51.8833","457.2","FALSE","48.09","34.54","-0.98",NA,"617.22","7000","FALSE","0"
"abad94","SWA1066 ","United States","1586516938","1586516939","-83.4051","29.3151","12192","FALSE","190.31","316.42","0",NA,"12633.96","7450","FALSE","0"
"4845c0","HNL43A  ","Kingdom of the Netherlands","1586516895","1586516919","4.2981","53.4478","480.06","FALSE","72.64","327.44","0",NA,"655.32","4343","FALSE","0"
"86cfa0","ANA740  ","Japan","1586516874","1586516880","135.5198","34.716","388.62","FALSE","69.48","315.3","-3.9",NA,"533.4","0430","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586516927","1586516939","5.2132","52.6641","335.28","FALSE","62","90.02","0",NA,"466","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586516939","1586516939","14.3999","49.5101","11887.2","FALSE","239.79","111.39","0.33",NA,"11948.16","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586516939","1586516939","19.8524","47.9764","11887.2","FALSE","241.49","114.54","0",NA,"11971.02","1000","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586516939","1586516939","9.7418","49.4109","11582.4","FALSE","217.57","319.8","0",NA,"11765.28","2263","FALSE","0"
"471ea6","WZZ25AW ","Hungary","1586516939","1586516939","19.2381","48.378","9532.62","FALSE","201.55","351.04","10.4",NA,"9669.78","4216","FALSE","0"
"851936","JAL638  ","Japan","1586516939","1586516939","131.3391","32.8283","7772.4","FALSE","220.46","62.18","11.7",NA,"7901.94",NA,"FALSE","0"
"a52bfb","EJA432  ","United States","1586516939","1586516939","-96.1335","45.6144","12192","FALSE","195.74","287.43","0",NA,"12062.46","5204","FALSE","0"
"ac491d","DAL867  ","United States","1586516939","1586516939","-84.3776","33.6495","480.06","FALSE","62.27","271.42","-4.55",NA,"441.96","5220","FALSE","0"
"a234d7","N241MP  ","United States","1586516939","1586516939","-77.8788","38.6618","1463.04","FALSE","77.69","180.76","-2.93",NA,"1295.4","2423","FALSE","0"
"a785fd","JIA5108 ","United States","1586516939","1586516939","-87.6906","32.5855","12184.38","FALSE","168.22","270.18","-0.33",NA,"12512.04","2655","FALSE","0"
"a85887","JBU493  ","United States","1586516939","1586516939","-78.7477","43.929","10972.8","FALSE","223.32","271.19","0",NA,"10500.36","3526","FALSE","0"
"ae61fd","TORQE31 ","United States","1586516939","1586516939","53.9689","25.0035","8229.6","FALSE","175.62","87.31","-0.33",NA,"8618.22","3231","FALSE","0"
"a58ded","UPS1038 ","United States","1586516939","1586516939","-71.3875","41.7701","518.16","FALSE","55.24","212.06","-2.6",NA,"274.32","5337","FALSE","0"
"8a0494","BTK6850 ","Indonesia","1586516939","1586516939","102.5365","-1.12","8808.72","FALSE","254.78","320.65","-4.88",NA,"9448.8","3327","FALSE","0"
"48469c","KV4     ","Kingdom of the Netherlands","1586516939","1586516939","4.7133","52.3526",NA,"TRUE","8.75","2.81",NA,NA,NA,NA,"FALSE","0"
"861e9a","JAL331  ","Japan","1586516939","1586516939","132.223","34.4265","7498.08","FALSE","140.01","256.83","-16.26",NA,"7528.56","0436","FALSE","0"
"3d1276","DEFFY   ","Germany","1586516938","1586516938","9.3295","47.9977","868.68","FALSE","64.31","200.61","3.58",NA,"1005.84","7000","FALSE","0"
"8a0487","LNI982  ","Indonesia","1586516939","1586516939","102.1198","-0.4043","5273.04","FALSE","199.45","313.12","-12.03",NA,"5600.7","6312","FALSE","0"
"3c5efa","EWG6700 ","Germany","1586516939","1586516939","25.2357","42.7326","11894.82","FALSE","245.84","123.39","0",NA,"11963.4","7103","FALSE","0"
"861e70","ANA270  ","Japan","1586516939","1586516939","130.9688","33.3396","6316.98","FALSE","207.2","73.41","9.43",NA,"6393.18","1763","FALSE","0"
"a3b7cb","FFT530  ","United States","1586516934","1586516939","-81.3272","28.6627","3680.46","FALSE","165.9","352.87","15.61",NA,"3787.14","1076","FALSE","0"
"86d5e5","APJ218  ","Japan","1586516923","1586516926","135.2292","34.4349","-76.2","TRUE","4.37","33.75",NA,NA,NA,"7352","FALSE","0"
"4248e8","SDM6461 ","United Kingdom","1586516939","1586516939","41.393","59.8489","10683.24","FALSE","237.5","97.22","0",NA,"10226.04","0747","FALSE","0"
"abad6c","SWA2718 ","United States","1586516937","1586516937","-89.6846","32.9864","12192","FALSE","173.72","260.45","0",NA,"12481.56","0153","FALSE","0"
"471f91","WZZ6373 ","Hungary","1586516939","1586516939","19.5381","52.446",NA,"TRUE","196.44","337.2","0",NA,NA,"1731","FALSE","0"
"7809a5","CCA840  ","China","1586516939","1586516939","11.7471","46.2336","10972.8","FALSE","237.34","50.89","0",NA,"11186.16","0460","FALSE","0"
"a03ce6","AAL439  ","United States","1586516939","1586516939","-81.5697","36.4784","7978.14","FALSE","203.02","166.67","-4.55",NA,"7879.08","7433","FALSE","0"
"a8f75b","SKQ66   ","United States","1586516777","1586516777","-84.0078","35.7969","312.42","FALSE","54.57","45.76","-3.9",NA,"297.18","3014","FALSE","0"
"7c6a5e","RSCU52  ","Australia","1586516939","1586516939","138.6874","-34.6046","1524","FALSE","64.42","161.85","0",NA,"1562.1","0525","FALSE","0"
"7809f7","CSN3221 ","China","1586516818","1586516818","113.1134","23.7702","5554.98","FALSE","215.94","8.63","10.08",NA,"5783.58","1011","FALSE","0"
"a8943d","AAL1928 ","United States","1586516939","1586516939","-83.6699","35.9087","9456.42","FALSE","315.51","94.96","0",NA,"9456.42","5656","FALSE","0"
"a2362a","ASQ3960 ","United States","1586516939","1586516939","-83.6963","42.5076","10363.2","FALSE","205.34","277.2","0",NA,"9951.72","4171","FALSE","0"
"7c7193","","Australia","1586516932","1586516932","115.7105","-32.2379","441.96","FALSE","54.09","32.18","0",NA,"464.82",NA,"FALSE","0"
"7809fe","B8263   ","China","1586516661","1586516680","125.9591","35.1562","11582.4","FALSE","240.06","193.89","-0.33",NA,"11696.7","4120","FALSE","0"
"a4bf70","KII837  ","United States","1586516939","1586516939","-89.6024","37.8134","9753.6","FALSE","178.64","254.12","0",NA,"9715.5","2650","FALSE","0"
"4ba285","TCHTE   ","Turkey","1586516938","1586516939","32.6702","40.2134","1676.4","FALSE","42.38","259.51","0",NA,"1714.5","4302","FALSE","0"
"4ba284","TCHTD   ","Turkey","1586516939","1586516939","32.629","40.0887","1066.8","FALSE","32.38","287.57","1.95",NA,"1104.9","4301","FALSE","0"
