"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"a3a575","JBU671  ","United States","1586514510","1586514510","-73.7194","40.6256","411.48","FALSE","47.29","300.75","-2.6",NA,"220.98","3451","FALSE","0"
"a1fb3e","KFS2711 ","United States","1586514599","1586514599","-92.3401","34.8132","8564.88","FALSE","186.98","254.36","0",NA,"8724.9","0067","FALSE","0"
"3945e8","XK151RN ","France","1586514554","1586514572","6.0598","42.9565","5181.6","FALSE","135.02","119.69","0",NA,"5334","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586514599","1586514599","-84.0825","40.9505","8839.2","FALSE","257.46","205.95","10.08",NA,"8496.3","3041","FALSE","0"
"3c406e","LEOS08  ","Germany","1586514598","1586514598","8.5702","50.0455",NA,"TRUE","5.92","275.62",NA,NA,NA,NA,"FALSE","0"
"a0e249","UPS966  ","United States","1586514599","1586514599","-121.4629","38.3392","2674.62","FALSE","134.79","52.91","-10.4",NA,"2705.1","4201","FALSE","0"
"aaef89","AAL2244 ","United States","1586514537","1586514562","-80.1824","25.8056","480.06","FALSE","75.2","267.26","-3.9",NA,"457.2","1067","FALSE","0"
"3d36f5","DETBH   ","Germany","1586514599","1586514599","7.3317","51.0394","487.68","FALSE","55.46","49.51","-2.93",NA,"662.94","7742","FALSE","0"
"e49437","AD6006  ","Brazil","1586514598","1586514599","-44.4708","-20.3939","10058.4","FALSE","244.19","37.81","0",NA,NA,"5007","FALSE","0"
"47885f","BNOR    ","Norway","1586514599","1586514599","15.0692","67.1775","6400.8","FALSE","133.95","24.99","0",NA,"6019.8","0263","FALSE","0"
"0d0ae3","XAFUF   ","Mexico","1586514408","1586514418","-20.7357","62.9096","10439.4","FALSE","212.56","320.11","-15.28",NA,"10393.68","2015","FALSE","0"
"adda24","AAL2266 ","United States","1586514599","1586514599","-97.6774","32.2733","3779.52","FALSE","179.01","27.38","-5.2",NA,"3893.82","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586514599","1586514599","51.8721","26.5292","6096","FALSE","182.92","191.85","0",NA,"6393.18","5171","FALSE","0"
"8686b2","JAL4122 ","Japan","1586514320","1586514371","140.5686","35.5315","1485.9","FALSE","94.62","34.81","-0.65",NA,"1493.52","0445","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586514461","1586514599","4.8949","52.6756","335.28","FALSE","62.11","90.94","0",NA,"469","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586514599","1586514599","7.2216","51.2005","3726.18","FALSE","183.15","127.35","15.28",NA,"3832.86","1000","FALSE","0"
"3c65c8","DLH8XC  ","Germany","1586514300","1586514303","8.566","50.0453",NA,"TRUE","0","112.5",NA,NA,NA,"1000","FALSE","0"
"3c5ee4","EWG9824 ","Germany","1586514189","1586514321","8.7253","45.622","152.4","TRUE","8.75","348.75",NA,NA,NA,"1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586514599","1586514599","12.7679","49.9296","11894.82","FALSE","239.64","110.61","0",NA,"12031.98","1000","FALSE","0"
"e80241","LCO1105 ","Chile","1586514308","1586514308","-58.5309","-34.8231",NA,"TRUE","24.18","104.06",NA,NA,NA,"3754","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586514599","1586514599","14.979","46.3796","10119.36","FALSE","228.6","300.72","12.35",NA,"10309.86","2263","FALSE","0"
"3ff03d","DMEGX   ","Germany","1586514599","1586514599","6.3184","50.9219","586.74","FALSE","37.75","70.08","-4.23",NA,"716.28","7000","FALSE","0"
"4b059b","","Switzerland","1586514599","1586514599","8.3016","47.2387","944.88","FALSE","43.04","138.02","0",NA,"1060","7000","FALSE","3"
"3d3806","DETLU   ","Germany","1586514599","1586514599","8.6971","50.1452","358.14","FALSE","57.81","299.3","-0.33",NA,"472.44","4451","TRUE","0"
"a8452f","PDT4866 ","United States","1586514599","1586514599","-76.0439","38.7944","4739.64","FALSE","211.39","58.94","-1.3",NA,"4442.46","2101","FALSE","0"
"ac491d","DAL867  ","United States","1586514599","1586514599","-81.4886","35.2517","8534.4","FALSE","167.4","251.18","0",NA,"8580.12","5220","FALSE","0"
"a94b29","UAL2372 ","United States","1586514599","1586514599","-77.4464","38.8434","601.98","FALSE","90.32","47.77","-3.9",NA,"480.06","3335","FALSE","0"
"a785fd","JIA5108 ","United States","1586514599","1586514599","-83.5053","32.5088","11582.4","FALSE","168.34","272.1","-0.33",NA,"11917.68","2655","FALSE","0"
"a85887","JBU493  ","United States","1586514599","1586514599","-72.5687","42.9563","10195.56","FALSE","217.51","288.91","6.5",NA,"9669.78","3526","FALSE","0"
"4248db","SBI1073 ","United Kingdom","1586514599","1586514599","48.5772","53.9922","6240.78","FALSE","194.26","142.86","-10.73",NA,"6187.44","2743","FALSE","0"
"7c7cc5","HM4     ","Australia","1586514599","1586514599","144.2106","-38.0618","1859.28","FALSE","56.41","260.02","0",NA,"1859.28","0044","FALSE","0"
"4a09ac","BLA9103 ","Romania","1586514599","1586514599","-0.7335","40.8869","9593.58","FALSE","222.88","247.76","-3.9",NA,"9768.84","3242","FALSE","0"
"48469c","","Kingdom of the Netherlands","1586514594","1586514594","4.7433","52.3181",NA,"TRUE","8.23","331.88",NA,NA,NA,NA,"FALSE","0"
"aaa752","BVN8515 ","United States","1586514598","1586514599","-84.6192","33.1701","1851.66","FALSE","74.13","201.58","0",NA,"1813.56","5157","FALSE","0"
"45c089","OYPDI   ","Denmark","1586514599","1586514599","9.2944","55.3852","289.56","FALSE","46.75","24.03","-2.28",NA,"426.72","5664","FALSE","0"
"a57acf","N452P   ","United States","1586514598","1586514598","-94.4217","38.9698","640.08","FALSE","62.02","290.39","0",NA,"670.56",NA,"FALSE","0"
"a38a21","UPS1348 ","United States","1586514598","1586514599","-81.5082","26.5717","723.9","FALSE","122.16","57.38","-4.23",NA,"708.66","6627","FALSE","0"
"3c5efa","EWG6700 ","Germany","1586514599","1586514599","19.4871","45.6358","11894.82","FALSE","237.19","127.86","-0.33",NA,"12001.5","6435","FALSE","0"
"471f8f","WZZ5    ","Hungary","1586514598","1586514598","21.1059","44.3795","11277.6","FALSE","233.91","134.55","-0.33",NA,"11414.76","6432","FALSE","0"
