"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"a3a575","JBU671  ","United States","1586514419","1586514419","-73.6751","40.6055","655.32","FALSE","45.97","301.73","-2.28",NA,"449.58","3451","FALSE","0"
"a1fb3e","KFS2711 ","United States","1586514387","1586514407","-91.9264","34.9105","8564.88","FALSE","185.8","252.27","0",NA,"8717.28","1563","TRUE","0"
"3945e8","XK151RN ","France","1586514419","1586514419","5.8694","43.0353","5181.6","FALSE","129.22","119.32","0",NA,"5334","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586514419","1586514419","-83.838","41.3274","7094.22","FALSE","256.3","206.21","10.4",NA,"6797.04","4140","FALSE","0"
"3c406e","LEOS08  ","Germany","1586514419","1586514419","8.5804","50.0486",NA,"TRUE","7.2","247.5",NA,NA,NA,NA,"FALSE","0"
"a0e249","UPS966  ","United States","1586514419","1586514419","-121.6916","38.172","3307.08","FALSE","177.17","44.18","-0.33",NA,"3322.32","4201","FALSE","0"
"aaef89","AAL2244 ","United States","1586514418","1586514419","-80.0851","25.8251","845.82","FALSE","103.52","215.9","-3.25",NA,"853.44","1067","FALSE","0"
"3d36f5","DETBH   ","Germany","1586514419","1586514419","7.2225","50.9752","579.12","FALSE","52.63","50.55","1.3",NA,"754.38","7742","FALSE","0"
"e49437","AD6006  ","Brazil","1586514419","1586514419","-44.7279","-20.7048","10058.4","FALSE","244.78","37.4","0",NA,NA,"5007","FALSE","0"
"47885f","BNOR    ","Norway","1586514419","1586514419","14.8342","66.9813","6400.8","FALSE","135.57","24.91","0",NA,"6027.42","0263","FALSE","0"
"0d0ae3","XAFUF   ","Mexico","1586514408","1586514418","-20.7357","62.9096","10439.4","FALSE","212.56","320.11","-15.28",NA,"10393.68","2015","FALSE","0"
"adda24","AAL2266 ","United States","1586514419","1586514419","-97.8117","31.9975","4762.5","FALSE","189.83","22.46","-4.55",NA,"4907.28","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586514419","1586514419","51.8929","26.8237","6088.38","FALSE","187.03","173.21","0",NA,"6385.56","5171","FALSE","0"
"8686b2","JAL4122 ","Japan","1586514320","1586514371","140.5686","35.5315","1485.9","FALSE","94.62","34.81","-0.65",NA,"1493.52","0445","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586514418","1586514419","4.8559","52.6755","335.28","FALSE","61.77","88.17","0",NA,"472","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586514420","1586514420","6.9395","51.3514","1729.74","FALSE","139.3","96.57","15.93",NA,"1844.04","1000","FALSE","0"
"3c65c8","DLH8XC  ","Germany","1586514300","1586514303","8.566","50.0453",NA,"TRUE","0","112.5",NA,NA,NA,"1000","FALSE","0"
"3c5ee4","EWG9824 ","Germany","1586514189","1586514321","8.7253","45.622","152.4","TRUE","8.75","348.75",NA,NA,NA,"1000","FALSE","0"
