"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"a3a575","JBU671  ","United States","1586514239","1586514239","-73.5594","40.5526","1074.42","FALSE","74.29","300.83","-0.33",NA,"853.44","3451","FALSE","0"
"a1fb3e","KFS2711 ","United States","1586514239","1586514239","-91.6399","34.9764","8564.88","FALSE","183.1","254.52","0",NA,"8709.66","2155","FALSE","0"
"3945e8","XK151RN ","France","1586514239","1586514239","5.635","43.1321","4747.26","FALSE","117.92","119.25","3.58",NA,"4899.66","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586514238","1586514239","-83.603","41.6875","5288.28","FALSE","234.05","201.94","8.13",NA,"5013.96","4140","FALSE","0"
"a0e249","UPS966  ","United States","1586514239","1586514239","-121.945","37.9671","3314.7","FALSE","169.18","43.89","0",NA,"3329.94","4201","FALSE","0"
"aaef89","AAL2244 ","United States","1586514239","1586514239","-80.2367","25.9058","1135.38","FALSE","153.29","85.38","-6.18",NA,"1150.62","1067","FALSE","0"
"3d36f5","DETBH   ","Germany","1586514239","1586514239","7.122","50.9186","426.72","FALSE","54.61","42.71","-0.98",NA,"586.74","7042","FALSE","0"
"e49437","AD6006  ","Brazil","1586514239","1586514239","-44.9868","-21.0223","10058.4","FALSE","246.95","37.47","0",NA,NA,"5007","FALSE","0"
"47885f","BNOR    ","Norway","1586514239","1586514239","14.6008","66.7828","6400.8","FALSE","132.37","24.57","0.33",NA,"6035.04","0263","FALSE","0"
"0d0ae3","","Mexico","1586514236","1586514239","-20.278","62.6583","11590.02","FALSE","215.66","320.61","-5.2",NA,"11506.2","2015","FALSE","0"
"adda24","AAL2266 ","United States","1586514239","1586514239","-97.9548","31.6998","5158.74","FALSE","199.57","22.27","0",NA,"5326.38","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586514239","1586514239","51.8533","27.1239","6263.64","FALSE","186.97","173.36","-4.23",NA,"6576.06","5171","FALSE","0"
"8686b2","JAL4122 ","Japan","1586514239","1586514239","140.5178","35.4772","1485.9","FALSE","91.43","39.06","-0.65",NA,"1493.52","0445","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586514239","1586514239","4.9285","52.6789","304.8","FALSE","71.05","-90.02","0",NA,"466","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586514236","1586514236","6.7602","51.2826",NA,"TRUE","6.43","329.06",NA,NA,NA,"1000","FALSE","0"
"3c65c8","DLH8XC  ","Germany","1586514237","1586514237","8.5633","50.045",NA,"TRUE","9.26","70.31",NA,NA,NA,"1000","FALSE","0"
"3c5ee4","EWG9824 ","Germany","1586514189","1586514237","8.7253","45.622","152.4","TRUE","22.12","348.75",NA,NA,NA,"1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586514239","1586514239","11.6437","50.1943","11894.82","FALSE","238.22","109.69","0",NA,"12039.6","1000","FALSE","0"
"e80241","LCO1105 ","Chile","1586514239","1586514239","-58.5776","-34.8147","76.2","FALSE","67.91","102.25","-3.58",NA,"167.64","3754","FALSE","0"
