"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"3c4048","FMG     ","Germany","1586517239","1586517239","13.5195","52.3718",NA,"TRUE","5.4","334.69",NA,NA,NA,NA,"FALSE","0"
"aa56db","UAL449  ","United States","1586517240","1586517240","-71.2051","42.6118","5173.98","FALSE","175.35","324.07","18.86",NA,"4701.54","3475","FALSE","0"
"318d35","","Italy","1586517184","1586517184","-118.4068","33.9481",NA,"TRUE","8.23","261.56",NA,NA,NA,NA,"FALSE","0"
"a10e8b","UAL795  ","United States","1586517239","1586517239","-73.7703","42.5221","10980.42","FALSE","211.71","285.79","-0.98",NA,"10492.74","3503","FALSE","0"
"a1fb3e","KFS2711 ","United States","1586517238","1586517239","-96.6928","33.6654","487.68","FALSE","59.32","78.5","-5.2",NA,"525.78",NA,"FALSE","0"
"a4b228","UPS992  ","United States","1586517239","1586517239","-116.2589","47.4939","5661.66","FALSE","191.05","274.94","-11.38",NA,"5783.58",NA,"FALSE","0"
"a46e40","DAL2455 ","United States","1586517238","1586517239","-86.274","35.8876","11894.82","FALSE","244.68","161.87","0.33",NA,"11971.02","3117","FALSE","0"
"adeca5","AAL668  ","United States","1586517239","1586517239","-83.9141","29.0502","11574.78","FALSE","192.45","288.39","0",NA,"12016.74","0306","FALSE","0"
"ac96fb","DAL1183 ","United States","1586517240","1586517240","-77.1062","36.6718","9144","FALSE","161.57","240.01","0",NA,"9029.7","2462","FALSE","0"
"e49450","TAM4566 ","Brazil","1586517240","1586517240","-47.0475","-23.4127","9273.54","FALSE","181.24","290.96","6.83",NA,"9692.64","4024","FALSE","0"
"ac83d5","EDV4900 ","United States","1586517239","1586517239","-75.3557","40.3526","10363.2","FALSE","195.5","230.45","0.65",NA,"9997.44","1535","FALSE","0"
"e4941b","AZU8751 ","Brazil","1586517228","1586517234","-15.0932","28.8802","11582.4","FALSE","227.7","196.67","0",NA,"12108.18","3331","FALSE","0"
"3d36f5","DETBH   ","Germany","1586517062","1586517081","8.5061","51.9239","426.72","FALSE","51.65","56.78","-0.65",NA,"594.36","2322","FALSE","0"
"abf025","SWA2490 ","United States","1586517239","1586517239","-95.8804","36.2201","571.5","FALSE","87.27","16.08","7.48",NA,"609.6","4611","FALSE","0"
"abad94","SWA1066 ","United States","1586517239","1586517239","-83.8031","29.6824","12192","FALSE","184.49","316.47","0",NA,"12618.72","7450","FALSE","0"
"4845c0","HNL43A  ","Kingdom of the Netherlands","1586516956","1586517230","4.262","53.4817","480.06","FALSE","72.64","327.44","0",NA,"655.32","7000","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586517235","1586517239","5.1045","52.6608","304.8","FALSE","72","-90.02","0",NA,"466","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586517239","1586517240","15.3187","49.2703","11887.2","FALSE","239.98","112.17","0",NA,"11940.54","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586517239","1586517240","20.7318","47.701","11879.58","FALSE","243.94","115.21","0",NA,"11948.16","1000","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586517240","1586517240","9.1481","49.8651","10027.92","FALSE","226.21","319.43","-7.48",NA,"10256.52","2263","FALSE","0"
"3ff03d","DMEGX   ","Germany","1586517239","1586517239","6.3554","50.9746","251.46","FALSE","34.71","83.19","1.63",NA,"411.48","7000","FALSE","0"
"471ea6","WZZ25AW ","Hungary","1586517239","1586517240","19.106","48.917","11582.4","FALSE","205.35","350.77","0",NA,"11681.46","4216","FALSE","0"
"851936","JAL638  ","Japan","1586517240","1586517240","132.0448","33.1346","10538.46","FALSE","260.68","62.88","7.15",NA,"10660.38","1774","FALSE","0"
"a52bfb","EJA432  ","United States","1586517201","1586517212","-96.753","45.7494","12192","FALSE","191.04","287.07","0",NA,"12070.08","5204","FALSE","0"
"ac491d","DAL867  ","United States","1586516977","1586516994","-84.4039","33.6495","304.8","FALSE","65.34","269.55","-2.6",NA,"312.42","5220","FALSE","0"
"a234d7","N241MP  ","United States","1586517239","1586517240","-77.886","38.4812","1287.78","FALSE","57.99","205.2","-0.33",NA,"1135.38","2423","FALSE","0"
"318ba9","","Italy","1586517066","1586517066","-118.4046","33.9478",NA,"TRUE","0","0","-0.33",NA,NA,NA,"FALSE","0"
"ab161b","SKW3742 ","United States","1586517236","1586517239","-71.5746","42.9578","2773.68","FALSE","118.95","306.03","15.28",NA,"2438.4","3406","FALSE","0"
"a785fd","JIA5108 ","United States","1586517239","1586517239","-88.2325","32.5854","12192","FALSE","170.8","269.83","-0.33",NA,"12527.28","2655","FALSE","0"
"a85887","JBU493  ","United States","1586517239","1586517239","-79.5799","43.9388","10972.8","FALSE","221.22","270.53","0",NA,"10507.98","3526","FALSE","0"
"ae61fd","TORQE31 ","United States","1586517238","1586517238","54.4899","25.0234","8229.6","FALSE","177.12","87.67","0.33",NA,"8618.22","3231","FALSE","0"
"a2ba48","","United States","1586517228","1586517236","-96.814","46.7419","2811.78","FALSE","147.65","179.6","18.21",NA,"2743.2",NA,"FALSE","0"
"318cb7","","Italy","1586517214","1586517214","-118.4168","33.947",NA,"TRUE","9.26","264.38",NA,NA,NA,NA,"FALSE","0"
"a58ded","UPS1038 ","United States","1586517024","1586517025","-71.4187","41.7331","251.46","FALSE","57.37","212.55","-2.28",NA,"15.24","5337","FALSE","0"
"8a0494","BTK6850 ","Indonesia","1586517215","1586517236","102.1625","-0.6607","5928.36","FALSE","219.02","320.81","-10.4",NA,"6370.32","3327","FALSE","0"
"48469c","KV4     ","Kingdom of the Netherlands","1586517239","1586517239","4.7088","52.3525",NA,"TRUE","12.35","182.81",NA,NA,NA,NA,"FALSE","0"
"861e9a","JAL331  ","Japan","1586517218","1586517218","131.8191","34.349","5227.32","FALSE","135.77","256.86","-4.23",NA,"5273.04","0436","FALSE","0"
