"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"3c4048","FMG     ","Germany","1586514895","1586514895","13.5249","52.386",NA,"TRUE","4.37","337.5",NA,NA,NA,NA,"FALSE","0"
"a1fb3e","KFS2711 ","United States","1586514900","1586514900","-92.9325","34.6741","8564.88","FALSE","188.25","254.14","0",NA,"8732.52","0067","FALSE","0"
"3945e8","XK151RN ","France","1586514859","1586514859","6.504","42.7704","5181.6","FALSE","137.57","119.82","0.33",NA,"5326.38","4761","FALSE","0"
"a46e40","DAL2455 ","United States","1586514899","1586514899","-84.4245","40.3755","11582.4","FALSE","231.03","200.74","0",NA,"11353.8","4140","FALSE","0"
"3c406e","LEOS08  ","Germany","1586514819","1586514819","8.5537","50.0434",NA,"TRUE","4.12","247.5",NA,NA,NA,NA,"FALSE","0"
"a0e249","UPS966  ","United States","1586514898","1586514898","-121.1234","38.5752","510.54","FALSE","112.71","358.43","0.33",NA,"525.78","4201","FALSE","0"
"3c4003","","Germany","1586514613","1586514613","13.48","52.3599",NA,"TRUE","9.77","337.5",NA,NA,NA,NA,"FALSE","0"
"3d36f5","DETBH   ","Germany","1586514899","1586514899","7.4975","51.1242","670.56","FALSE","44.27","51.13","4.23",NA,"845.82","7742","FALSE","0"
"e49437","AD6006  ","Brazil","1586514899","1586514899","-44.0387","-19.8688","10058.4","FALSE","244.91","37.83","0",NA,NA,"2507","FALSE","0"
"47885f","BNOR    ","Norway","1586514899","1586514899","15.4761","67.509","6400.8","FALSE","138.52","25.52","0",NA,"6004.56","0263","FALSE","0"
"0d0ae3","XAFUF   ","Mexico","1586514881","1586514881","-21.9845","63.536","3154.68","FALSE","152.06","314.73","-11.7",NA,"3192.78","2015","FALSE","0"
"adda24","AAL2266 ","United States","1586514900","1586514900","-97.2777","32.5049","2377.44","FALSE","126.13","56.31","-8.13",NA,"2446.02","2506","FALSE","0"
"4bb5d6","MNB1301 ","Turkey","1586514899","1586514899","51.7496","26.0812","4480.56","FALSE","160.01","201.7","-8.45",NA,"4716.78","5171","FALSE","0"
"4845b6","","Kingdom of the Netherlands","1586514889","1586514895","5.2834","52.6889","335.28","FALSE","61.09","47.06","0",NA,"474","7000","FALSE","3"
"3c5ee5","EWG6712 ","Germany","1586514899","1586514899","7.9784","50.9291","7894.32","FALSE","224.3","106.52","10.4",NA,"8054.34","1000","FALSE","0"
"3c5ef6","EWG6714 ","Germany","1586514899","1586514899","13.6983","49.7001","11879.58","FALSE","239.41","111.16","0",NA,"12009.12","1000","FALSE","0"
"3c5ef5","EWG6GP  ","Germany","1586514899","1586514899","14.2407","46.716","11582.4","FALSE","226.33","308.35","0",NA,"11757.66","2263","FALSE","0"
"3ff03d","DMEGX   ","Germany","1586514752","1586514752","6.3326","50.9612","7.62","FALSE","27.27","358.92","-3.58",NA,"205.74","1711","TRUE","0"
"4b059b","","Switzerland","1586514661","1586514774","8.3093","47.2521","640.08","FALSE","29.72","-20.57","-3",NA,"895","7000","FALSE","3"
"3d3806","DETLU   ","Germany","1586514899","1586514899","8.5453","50.2387","754.38","FALSE","44.02","314.53","-0.33",NA,"922.02","4451","FALSE","0"
"a8452f","PDT4866 ","United States","1586514899","1586514899","-75.664","39.1795","3657.6","FALSE","147.9","3.39","-10.73",NA,"3383.28","2101","FALSE","0"
"ac491d","DAL867  ","United States","1586514899","1586514900","-82.009","35.1043","8534.4","FALSE","165.97","250.44","0",NA,"8595.36","5220","FALSE","0"
"a94b29","UAL2372 ","United States","1586514897","1586514898","-77.4472","38.9441","175.26","TRUE","7.72","272.81",NA,NA,NA,"3335","FALSE","0"
"861f00","JAL2088 ","Japan","1586514899","1586514899","135.0241","33.9319","5181.6","FALSE","166.54","32.51","0",NA,"5189.22","7332","FALSE","0"
"a785fd","JIA5108 ","United States","1586514898","1586514898","-84.0512","32.5267","11582.4","FALSE","173.5","272.21","-0.33",NA,"11917.68","2655","FALSE","0"
"a85887","JBU493  ","United States","1586514898","1586514899","-73.3214","43.141","10972.8","FALSE","217.83","288.31","0",NA,"10500.36","3526","FALSE","0"
"4248db","SBI1073 ","United Kingdom","1586514899","1586514899","49.2188","53.7154","3268.98","FALSE","176.55","104","-8.78",NA,"3253.74","2743","FALSE","0"
"7c7cc5","HM4     ","Australia","1586514899","1586514899","144.0222","-38.0873","1859.28","FALSE","56","259.41","-0.33",NA,"1851.66","0044","FALSE","0"
"73306e","KIS7054 ","Islamic Republic of Iran","1586514811","1586514824","52.7036","29.1387","9761.22","FALSE","224.96","345.84","-0.33",NA,NA,"4150","FALSE","0"
"4a09ac","BLA9103 ","Romania","1586514899","1586514899","-1.4366","40.7102","7261.86","FALSE","199.61","251.52","-8.13",NA,"7437.12","3242","FALSE","0"
"48469c","","Kingdom of the Netherlands","1586514620","1586514620","4.7446","52.3197",NA,"TRUE","4.12","8.44",NA,NA,NA,NA,"FALSE","0"
"aaa752","BVN8515 ","United States","1586514886","1586514893","-84.7068","32.991","1859.28","FALSE","76.34","202.59","0",NA,"1828.8","5157","FALSE","0"
"45c089","OYPDI   ","Denmark","1586514899","1586514899","9.3576","55.4924","441.96","FALSE","43.95","27.16","1.95",NA,"571.5","5664","FALSE","0"
"a57acf","N452P   ","United States","1586514872","1586514873","-94.5555","39.0073","281.94","FALSE","7.31","309.29","-1.95",NA,"335.28","4317","FALSE","0"
"a38a21","UPS1348 ","United States","1586514899","1586514899","-81.6269","26.6196","586.74","FALSE","59.38","234.52","-0.98",NA,"563.88","6627","FALSE","0"
"344496","","Spain","1586514865","1586514867","-15.9242","28.9201","6690.36","FALSE","224.88","51.69","11.38",NA,"7078.98","4445","FALSE","0"
"3c5efa","EWG6700 ","Germany","1586514898","1586514899","20.198","45.2431","11887.2","FALSE","236.21","128.37","0",NA,"11993.88","6435","FALSE","0"
"471f8f","WZZ5    ","Hungary","1586514899","1586514899","21.7557","43.9153","10393.68","FALSE","241.91","134.91","-7.8",NA,"10576.56","6432","FALSE","0"
"3d2550","DEMJO   ","Germany","1586514899","1586514899","6.989","49.8995","906.78","FALSE","72.24","75.57","0",NA,"1051.56","7000","FALSE","0"
"86d5e5","APJ218  ","Japan","1586514899","1586514899","133.0556","32.802","8839.2","FALSE","234.14","47.58","0",NA,"8976.36","7352","FALSE","0"
"4248e8","SDM6461 ","United Kingdom","1586514899","1586514899","32.8639","59.9174","10675.62","FALSE","235.42","86.99","-0.65",NA,"10203.18","0747","FALSE","0"
"abad6c","SWA2718 ","United States","1586514898","1586514899","-86.0325","33.444","12192","FALSE","165.01","262.48","0",NA,"12435.84","2512","FALSE","0"
"471f91","WZZ6373 ","Hungary","1586514899","1586514899","21.67","49.0768","10972.8","FALSE","199.67","338.86","0",NA,"11018.52","5404","FALSE","0"
"7809a5","CCA840  ","China","1586514897","1586514898","7.0895","43.3674","10972.8","FALSE","236.91","46.67","0",NA,"11155.68","5532","FALSE","0"
"aae270","MTN8327 ","United States","1586514899","1586514899","-83.6099","39.7885","3063.24","FALSE","119.89","271.23","0",NA,"2872.74","2236","FALSE","0"
"a03ce6","AAL439  ","United States","1586514899","1586514899","-82.1482","40.1745","9464.04","FALSE","209.41","174.22","0",NA,"9090.66","3144","FALSE","0"
"a8f75b","SKQ66   ","United States","1586514899","1586514899","-82.1877","35.9454","4953","FALSE","78.95","265.52","0",NA,"4853.94","5153","FALSE","0"
"4400d0","TYW431  ","Austria","1586514897","1586514897","-14.5448","28.9937","12496.8","FALSE","208.27","232.22","-0.33",NA,"13037.82","1027","FALSE","0"
"a3a61b","TPA4006 ","United States","1586514898","1586514898","-73.9426","5.1955","5090.16","FALSE","204.62","13.97","7.48",NA,"5410.2","2275","FALSE","0"
"7809fb","CSN3618 ","China","1586514898","1586514898","113.6398","22.8269","1082.04","FALSE","97.57","62.35","-4.23",NA,"1173.48","0666","FALSE","0"
"a64160","FTD502  ","United States","1586514899","1586514899","-97.1812","31.1799","5821.68","FALSE","193.95","202.62","-19.18",NA,"6057.9","2145","FALSE","0"
"a4bf70","KII837  ","United States","1586514899","1586514899","-85.6959","38.6151","8229.6","FALSE","203.76","256.42","10.73",NA,"7955.28","7374","FALSE","0"
"a45c48","N380LD  ","United States","1586514899","1586514899","4.9882","52.3629","175.26","FALSE","75.67","181.95","-0.65",NA,"342.9","7000","FALSE","0"
"a40cd9","FFT428  ","United States","1586514899","1586514899","-81.5946","30.3263","8229.6","FALSE","195.85","352","0",NA,"8511.54","1065","FALSE","0"
"a4bf95","DAL196  ","United States","1586514828","1586514868","127.1878","37.4565","4968.24","FALSE","221.05","78.45","6.18",NA,"4960.62","4333","FALSE","0"
"800407","SEJ7104 ","India","1586514898","1586514898","86.8155","20.7026","12489.18","FALSE","263.37","45","0",NA,"13045.44","1000","FALSE","0"
"c2b37d","CFC4165 ","Canada","1586514899","1586514899","14.6889","50.316","10660.38","FALSE","249.89","119.2","0",NA,"10797.54","1143","FALSE","0"
"a7e9e4","NKS565  ","United States","1586514898","1586514899","-83.38","42.1542","0","FALSE","121.76","196.44","8.78",NA,NA,"4134","FALSE","0"
"c035d4","JZA781  ","Canada","1586514898","1586514899","-73.6876","45.4987","472.44","FALSE","64.04","223.7","-4.23",NA,"190.5","3647","FALSE","0"
"a546c9","RPA4695 ","United States","1586514703","1586514709","-94.7113","39.293","220.98","TRUE","0.77","213.75",NA,NA,NA,"1753","FALSE","0"
"a76192","AMF1326 ","United States","1586514893","1586514893","-81.9239","39.7316","6400.8","FALSE","132.41","68.82","0.33",NA,"6103.62","3626","FALSE","0"
"867592","ANA38   ","Japan","1586514899","1586514899","139.1241","34.8178","6164.58","FALSE","211.62","76.5","-17.23",NA,"6096","0442","FALSE","0"
"a69c03","FDX32   ","United States","1586514879","1586514888","-81.0978","38.4657","10073.64","FALSE","305.89","68.18","0",NA,"9822.18","6376","FALSE","0"
"a413f8","ABX922  ","United States","1586514898","1586514899","-88.4458","36.0508","10972.8","FALSE","189.47","221.7","0",NA,"11049","4034","FALSE","0"
"4846cf","OH51    ","Kingdom of the Netherlands","1586514899","1586514899","4.7492","52.3154",NA,"TRUE","15.95","67.5",NA,NA,NA,NA,"FALSE","0"
"a368c2","FDX148  ","United States","1586514865","1586514865","-79.6561","43.6836",NA,"TRUE","4.89","306.56",NA,NA,NA,"5670","FALSE","0"
"3c171b","IFA1176 ","Germany","1586514899","1586514899","25.2144","45.4924","12192","FALSE","229.01","292.59","-0.33",NA,"12230.1","3207","FALSE","0"
"4846e0","V7      ","Kingdom of the Netherlands","1586514669","1586514669","4.7442","52.3078",NA,"TRUE","7.2","182.81",NA,NA,NA,NA,"FALSE","0"
"4846e2","","Kingdom of the Netherlands","1586514616","1586514616","4.8035","52.312",NA,"TRUE","6.94","222.19",NA,NA,NA,NA,"FALSE","0"
"4846d3","OH17    ","Kingdom of the Netherlands","1586514699","1586514699","4.744","52.3066",NA,"TRUE","3.09","177.19",NA,NA,NA,NA,"FALSE","0"
"a3ee0b","UPS117  ","United States","1586514898","1586514899","135.2892","34.0793","7635.24","FALSE","267.53","103.34","12.68",NA,"7642.86","1711","FALSE","0"
"80047c","AIC1890 ","India","1586514874","1586514884","77.316","28.5137","1066.8","FALSE","91.46","284.66","-0.33",NA,"1051.56","2607","FALSE","0"
"a0a837","UPS806  ","United States","1586514848","1586514851","-104.6595","39.9141","1950.72","FALSE","82.32","180.72","-4.88",NA,"1958.34","7231","FALSE","0"
"4846c4","","Kingdom of the Netherlands","1586514893","1586514893","4.7496","52.3066",NA,"TRUE","1.03","199.69",NA,NA,NA,NA,"FALSE","0"
"3c4aa6","CFG693  ","Germany","1586514882","1586514883","69.5483","31.5043","9753.6","FALSE","222.07","289.06","0",NA,"10066.02","4756","FALSE","0"
"8674c6","ANA41   ","Japan","1586514899","1586514899","139.3438","35.2204","6621.78","FALSE","191.51","257.91","12.35",NA,"6537.96","1705","FALSE","0"
"a89ff5","GTI557  ","United States","1586514898","1586514899","-76.4995","39.1561","708.66","FALSE","78.61","307.02","0",NA,"548.64","0571","FALSE","0"
"a0f5e7","FDX142  ","United States","1586514899","1586514899","-97.6401","39.2684","9761.22","FALSE","222.97","306.37","0",NA,"9890.76","5526","FALSE","0"
"a9af32","FDX1489 ","United States","1586514726","1586514726","-80.3416","26.6492","2575.56","FALSE","173.29","112.15","0",NA,"3162.3","5507","FALSE","0"
"7c6ac4","VDI     ","Australia","1586514865","1586514881","144.4607","-38.0992","312.42","FALSE","41.72","357.17","-0.98",NA,"274.32","4015","FALSE","0"
"4249fc","AFL275  ","United Kingdom","1586514899","1586514899","86.9359","20.8965","10972.8","FALSE","213.74","305.79","0",NA,"11452.86","6176","FALSE","0"
"a6b840","JIA5513 ","United States","1586514899","1586514899","-84.0425","39.23","11887.2","FALSE","265.78","138.85","0",NA,"11727.18","2366","FALSE","0"
"3d247f","DEMBN   ","Germany","1586514899","1586514899","9.5708","51.0169","1798.32","FALSE","60.86","22.88","-2.93",NA,"1935.48","5026","FALSE","0"
"49410d","NJE978U ","Portugal","1586514748","1586514748","-0.7769","51.2812",NA,"TRUE","0","309.38",NA,NA,NA,"4154","FALSE","0"
"a0a7a0","AAL2074 ","United States","1586514899","1586514899","-82.6043","28.1028","4587.24","FALSE","184.73","4.47","14.63",NA,"4747.26","4131","FALSE","0"
"aa9eb3","SWA1279 ","United States","1586514899","1586514899","-81.6896","36.9889","12192","FALSE","186.08","309.28","-0.33",NA,"12161.52","1726","FALSE","0"
"3c4ab4","CFG807  ","Germany","1586514899","1586514899","8.5658","50.0401",NA,"TRUE","8.75","64.69",NA,NA,NA,"6271","FALSE","0"
"494106","NJE5BF  ","Portugal","1586514899","1586514899","4.0102","50.4366","7010.4","FALSE","209.56","190.9","0",NA,"7246.62","1000","FALSE","0"
"7c0a75","CCN     ","Australia","1586514898","1586514899","149.2694","-38.2694","3108.96","FALSE","88.64","208.8","0.33",NA,"3124.2",NA,"FALSE","0"
"4249dd","UTA295  ","United Kingdom","1586514898","1586514898","54.4896","60.8865","11277.6","FALSE","249.32","76.88","-0.33",NA,"10881.36","4375","FALSE","0"
"abae8f","SWA1044 ","United States","1586514899","1586514899","-77.5007","38.7235","8663.94","FALSE","185.45","200.8","11.38",NA,"8336.28","5665","FALSE","0"
"a76278","N575RE  ","United States","1586514818","1586514874","-81.9659","38.6963","11887.2","FALSE","260.33","90.68","0",NA,"11696.7","0072","FALSE","0"
"a0dd44","FDX1440 ","United States",NA,"1586514899",NA,NA,"10370.82","FALSE","210.5","271.68","0",NA,"10584.18","1560","FALSE","0"
"0d0a56","TNO303  ","Mexico","1586514899","1586514899","-111.5936","30.1439","9448.8","FALSE","246.48","130","0.98",NA,"9616.44","4564","FALSE","0"
"ad3c96","FDX1512 ","United States","1586514898","1586514898","-88.9656","40.346","876.3","FALSE","87.2","18.22","0.65",NA,"861.06","7515","FALSE","0"
"4249b9","SYL487  ","United Kingdom","1586514900","1586514900","55.9587","66.2276","11582.4","FALSE","193.29","244.46","0",NA,"10942.32","3222","FALSE","0"
"a87b8a","PDT8821 ","United States","1586514898","1586514899","-77.3261","36.9459","7924.8","FALSE","130.22","243.74","0",NA,"7802.88","5677","FALSE","0"
"a057eb","FDX1869 ","United States","1586514899","1586514900","-120.3042","35.8999","9448.8","FALSE","219.86","131.11","0",NA,"9403.08","3205","FALSE","0"
"a11752","N17FA   ","United States","1586514899","1586514899","-78.7976","36.0162","2095.5","FALSE","126.89","48.95","-7.8",NA,"1988.82","1554","FALSE","0"
"738c05","ICL812  ","Israel","1586514898","1586514899","9.43","52.7234","10972.8","FALSE","238.3","228.33","0",NA,"11087.1","7670","FALSE","0"
"a9fe30","FDX1742 ","United States","1586514899","1586514899","-112.956","35.7","9151.62","FALSE","223.16","247.93","0",NA,"9136.38","4570","FALSE","0"
"aa457b","CKS803  ","United States","1586514898","1586514899","-89.6614","39.3717","8534.4","FALSE","205.92","265.41","-0.33",NA,"8382","4041","FALSE","0"
"a83ef2","NKS311  ","United States","1586514899","1586514899","-76.5782","36.7249","11590.02","FALSE","189.13","207.19","0",NA,"11559.54","7021","FALSE","0"
"a75b5e","UPS28   ","United States","1586514896","1586514896","55.3686","25.2586",NA,"TRUE","0","30.94",NA,NA,NA,"1643","FALSE","0"
"8960b4","DUB1    ","United Arab Emirates","1586514899","1586514899","13.6623","46.9316","11277.6","FALSE","248.79","97.01","0",NA,"11445.24","7102","FALSE","0"
"a316f5","N299AM  ","United States","1586514899","1586514900","-112.5352","33.1543","3627.12","FALSE","118.8","253.13","-0.33",NA,"3688.08","0740","FALSE","0"
"a36659","UPS972  ","United States","1586514899","1586514899","-120.8499","40.2043","10370.82","FALSE","223.7","340.94","0.33",NA,"10477.5","7336","FALSE","0"
"4b0f07","PCH07B  ","Switzerland","1586514899","1586514899","-87.897","43.3028","4137.66","FALSE","153.73","207.94","-5.2",NA,"3977.64","7515","FALSE","0"
"4b0f09","PCH09C  ","Switzerland","1586514899","1586514899","-87.7097","44.0756","7010.4","FALSE","154.39","198.25","0",NA,"6751.32","7172","FALSE","0"
"3d21c9","DELAV   ","Germany","1586514900","1586514900","7.3471","50.9966","556.26","FALSE","58.03","322.93","2.93",NA,"678.18","7742","FALSE","0"
"4843e7","PHSVY   ","Kingdom of the Netherlands","1586514899","1586514899","5.8645","51.1036","1028.7","FALSE","104.36","9.65","0.98",NA,"1203.96","7000","FALSE","0"
"478698","SAS351  ","Norway","1586514898","1586514899","10.7029","60.2493","1844.04","FALSE","147.67","181","-7.15",NA,"1920.24","0220","FALSE","0"
"3c6427","CFG1478 ","Germany","1586514897","1586514897","-15.0519","31.5891","11887.2","FALSE","205.88","216.67","0",NA,"12359.64","2515","FALSE","0"
"a1139f","FDX1705 ","United States","1586514898","1586514898","-107.4678","39.0713","10980.42","FALSE","229.09","256.49","0",NA,"11102.34","4071","FALSE","0"
"a0f37e","UPS300  ","United States","1586514899","1586514899","-96.793","30.9037","8778.24","FALSE","199.13","227.2","-10.4",NA,"9136.38","1262","FALSE","0"
"a06815","UPS9810 ","United States","1586514899","1586514899","-76.4208","39.0452","11574.78","FALSE","193.16","224.68","0.33",NA,"11369.04","3554","FALSE","0"
"488c20","SPDBA   ","Poland","1586514899","1586514899","19.9494","51.0348","2438.4","FALSE","79.07","19.38","0",NA,"2529.84","7000","FALSE","0"
"a4cf26","CMB355  ","United States","1586514899","1586514899","20.1567","46.7526","10058.4","FALSE","267.33","137.81","0",NA,"10180.32","7643","FALSE","0"
"3453c3","VLG8032 ","Spain","1586514899","1586514899","1.7217","42.5662","10934.7","FALSE","221.85","354.14","6.83",NA,"11132.82","5533","FALSE","0"
"8a04cf","BTK6582 ","Indonesia",NA,"1586514893",NA,NA,"7277.1","FALSE","213.84","96.49","11.38",NA,"6347.46",NA,"FALSE","0"
"ae120c","YANK01  ","United States","1586514899","1586514899","21.6752","55.5448","7612.38","FALSE","133.92","109.76","-0.33",NA,"7559.04","2101","FALSE","0"
"abb245","SWA3076 ","United States","1586514899","1586514900","-82.3473","35.7439","12496.8","FALSE","230.12","182.18","-0.33",NA,"12580.62","1420","FALSE","0"
"e490c8","LTG8450 ","Brazil","1586514899","1586514899","-77.828","-12.0614","9753.6","FALSE","234.86","347.09","0",NA,NA,"5324","FALSE","0"
"a5d02f","N474CG  ","United States","1586514899","1586514899","8.1841","47.5688","2682.24","FALSE","129.67","42.11","-13.98",NA,"2834.64","4355","FALSE","0"
"484fa2","PHTGL   ","Kingdom of the Netherlands","1586514899","1586514899","6.3553","53.3327","853.44","FALSE","49.48","332.1","-0.33",NA,"967.74","7000","FALSE","0"
"a9bf27","SKW3026 ","United States","1586514899","1586514899","-97.0257","32.7269","883.92","FALSE","99.19","345.89","-0.33",NA,"906.78","0272","FALSE","0"
"a04e24","FDX1781 ","United States","1586514899","1586514899","-105.5251","36.6536","10980.42","FALSE","219.37","253.09","-0.33",NA,"11155.68","4065","FALSE","0"
"a95c38","CKS549  ","United States","1586514899","1586514899","-78.9476","-10.1076","9448.8","FALSE","259.28","157.61","0",NA,NA,"1424","FALSE","0"
"8a061e","CTV781  ","Indonesia","1586514898","1586514899","100.5979","1.2799","11582.4","FALSE","243.97","320.13","0",NA,"12367.26","4641","FALSE","0"
"ae1251","CNV4641 ","United States","1586514898","1586514898","50.4261","26.376","1219.2","FALSE","109.98","102.15","-6.18",NA,"1219.2","2370","FALSE","0"
"8a060d","CTV938  ","Indonesia","1586514898","1586514898","103.0114","-1.5274","11216.64","FALSE","221.82","317.91","-10.08",NA,"12009.12","3321","FALSE","0"
"a46094","N381SC  ","United States","1586514897","1586514898","-83.4314","29.6314","12184.38","FALSE","188.33","308.12","0.33",NA,"12641.58","3706","FALSE","0"
"aa9108","WIG283  ","United States","1586514899","1586514899","-77.3639","39.1406","1615.44","FALSE","90.03","53.13","-0.33",NA,"1440.18","2443","FALSE","0"
"8960d0","UAE362  ","United Arab Emirates","1586514573","1586514597","91.776","22.3666","11887.2","FALSE","297.41","88.81","0",NA,"12412.98","0567","FALSE","0"
"a806d8","UPS15   ","United States","1586514869","1586514869","77.0998","28.5591","251.46","TRUE","1.29","104.06",NA,NA,NA,"0533","FALSE","0"
"c03329","ACA607  ","Canada","1586514898","1586514899","-77.0229","44.7839","11590.02","FALSE","231.4","241.16","0.33",NA,"11140.44","3646","FALSE","0"
"89611a","UAE9404 ","United Arab Emirates","1586514899","1586514899","123.6037","36.9616","11003.28","FALSE","210.9","237.05","0",NA,"11033.76","0140","FALSE","0"
"a03b91","FDX1490 ","United States","1586514899","1586514899","-105.6673","37.8691","10363.2","FALSE","227.5","277.93","0",NA,"10492.74","1502","FALSE","0"
"c08199","NDL191  ","Canada","1586514888","1586514888","-71.1142","46.8508","4107.18","FALSE","80.98","76.41","9.43",NA,"3543.3","4201","FALSE","0"
"ae10df","YANK02  ","United States","1586514898","1586514899","23.2922","55.3406","7315.2","FALSE","115.75","187.66","0",NA,"7246.62","2102","FALSE","0"
"a35eeb","UPS928  ","United States","1586514899","1586514899","-115.72","35.365","10972.8","FALSE","240.06","228.04","0",NA,"10927.08","6570","FALSE","0"
"4891b5","ENT59CU ","Poland","1586514899","1586514899","13.5195","48.0751","12496.8","FALSE","239.63","106.33","-0.33",NA,"12633.96","1000","FALSE","0"
"4891b4","ENT53YN ","Poland","1586514899","1586514900","21.669","49.785","12496.8","FALSE","258.19","132.34","-0.33",NA,"12473.94","4504","FALSE","0"
"ac8e1d","AAL1189 ","United States","1586514894","1586514897","-85.6156","28.8936","10972.8","FALSE","197.04","293.22","0",NA,"11422.38","3746","FALSE","0"
"abbe23","FDX30   ","United States","1586514899","1586514899","-68.361","41.5985","10668","FALSE","287.96","79.29","0",NA,"10256.52","6762","FALSE","0"
"a2e57e","ENY3556 ","United States","1586514894","1586514897","-86.8322","34.6536","1173.48","FALSE","108.77","261.3","20.16",NA,"1051.56",NA,"FALSE","0"
"ac45d5","FDX5230 ","United States","1586514898","1586514899","-92.3876","41.3971","10972.8","FALSE","211.23","340.06","0",NA,"10858.5","4447","FALSE","0"
"3991e7","AFR371V ","France","1586514571","1586514597","0.0425","35.8449","2766.06","FALSE","143.49","247.66","-5.53",NA,"2880.36","7642","FALSE","0"
"aab886","FDX120  ","United States","1586514898","1586514899","-95.2039","40.7917","10363.2","FALSE","200.55","313.03","0",NA,"10386.06","7231","FALSE","0"
"a4cea7","N409GA  ","United States","1586514898","1586514898","-115.1353","36.1339","609.6","FALSE","3.64","278.13","-0.98",NA,"609.6","2423","FALSE","0"
"abb222","SWA1122 ","United States","1586514899","1586514899","-73.4512","41.3618","12199.62","FALSE","209.33","230.28","0",NA,"11864.34","3516","FALSE","0"
"a890f3","FDX1473 ","United States","1586514807","1586514808","-71.013","42.3574",NA,"TRUE","7.72","298.12",NA,NA,NA,"1516","FALSE","0"
"c0816e","CJT952  ","Canada","1586514899","1586514899","-85.1268","38.4381","6629.4","FALSE","236.55","209.3","10.73",NA,"6385.56","2154","FALSE","0"
"86d952","JAL874  ","Japan","1586514643","1586514858","139.3707","34.307","9928.86","FALSE","242.38","43.28","-17.88",NA,"9883.14","3101","FALSE","0"
